phase,episode,global_step,snapshot_name,expected_case,local_load,neighbor_load,scenario_local_load,scenario_neighbor_load,local_ue_count,neighbor_ue_count,local_bias,neighbor_bias,mean_raw_action,mean_applied_offset,mean_desired_offset,mean_tracking_error,handover_attempts,handover_successes,handover_failures,handover_ping_pongs,episode_return,expected_case_eMBB,local_load_eMBB,neighbor_load_eMBB,scenario_local_load_eMBB,scenario_neighbor_load_eMBB,local_ue_count_eMBB,neighbor_ue_count_eMBB,local_bias_eMBB,neighbor_bias_eMBB,mean_raw_action_eMBB,mean_applied_offset_eMBB,mean_desired_offset_eMBB,mean_tracking_error_eMBB,expected_case_URLLC,local_load_URLLC,neighbor_load_URLLC,scenario_local_load_URLLC,scenario_neighbor_load_URLLC,local_ue_count_URLLC,neighbor_ue_count_URLLC,local_bias_URLLC,neighbor_bias_URLLC,mean_raw_action_URLLC,mean_applied_offset_URLLC,mean_desired_offset_URLLC,mean_tracking_error_URLLC,expected_case_mMTC,local_load_mMTC,neighbor_load_mMTC,scenario_local_load_mMTC,scenario_neighbor_load_mMTC,local_ue_count_mMTC,neighbor_ue_count_mMTC,local_bias_mMTC,neighbor_bias_mMTC,mean_raw_action_mMTC,mean_applied_offset_mMTC,mean_desired_offset_mMTC,mean_tracking_error_mMTC
train,980,39240,feasible_urllc_offload_only,neutral,0.9794117647058822,0.4352941176470589,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,1.1157993137836457,0.75,0.8670048605776233,-0.11700486057762334,4,4,0,0,-7.924336488358676,neutral,0.9794117647058822,0.4352941176470589,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,1.1157993137836457,0.75,0.8670048605776233,-0.11700486057762334,offload,0.05,0.9893939393939395,0.04393939393939394,0.18181818181818182,0.2,4.8,0.05,1.0,-1.9067943692207336,-2.05,-2.7625,0.7125,neutral,0.8818181818181818,0.4886363636363636,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.7103928804397583,-1.8,-0.8,-1.0
train,981,39280,feasible_urllc_offload_only,neutral,0.9661764705882353,0.46911764705882353,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.6338226497173309,0.25,0.8998325058610084,-0.6498325058610084,5,5,0,0,-22.544903703033924,neutral,0.9661764705882353,0.46911764705882353,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.6338226497173309,0.25,0.8998325058610084,-0.6498325058610084,offload,0.05,0.990909090909091,0.04393939393939394,0.18181818181818182,0.175,4.825,0.05,1.0,-0.7448197543621063,-1.5,-2.7625,1.2625,neutral,0.9621212121212122,0.3560606060606061,0.5454545454545454,0.48484848484848486,1.825,2.175,0.0,0.0,-2.0220670104026794,-2.6,-0.7825000000000001,-1.8175000000000003
train,982,39320,feasible_urllc_offload_only,neutral,0.7411764705882353,0.4058823529411765,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.40840536952018736,0.5,0.3401563433770229,0.15984365662297703,2,2,0,0,-9.790006339550018,neutral,0.7411764705882353,0.4058823529411765,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.40840536952018736,0.5,0.3401563433770229,0.15984365662297703,offload,0.925,0.9787878787878789,0.8787878787878787,0.18181818181818182,2.1,2.9,-1.0,1.0,-5.330962884426117,-5.35,-5.89,0.54,neutral,0.6742424242424242,0.5878787878787879,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.2484526634216309,-1.6,-0.8,-0.8
train,983,39360,feasible_urllc_offload_only,neutral,0.7882352941176471,0.7676470588235293,0.5588235294117647,0.5,1.625,2.375,0.0,0.0,-0.8339560210704804,-0.95,0.6081968800579636,-1.5581968800579635,3,3,0,0,-34.1300853677094,neutral,0.7882352941176471,0.7676470588235293,0.5588235294117647,0.5,1.625,2.375,0.0,0.0,-0.8339560210704804,-0.95,0.6081968800579636,-1.5581968800579635,offload,1.0,0.9681818181818181,0.8787878787878787,0.18181818181818182,2.1,2.9,-1.0,1.0,-3.439158970117569,-3.95,-5.8862499999999995,1.93625,neutral,0.5765151515151515,0.41818181818181815,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.4010563910007476,-2.1,-0.8,-1.3
train,984,39400,feasible_urllc_offload_only,neutral,0.9235294117647059,0.4132352941176471,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.64901904463768,0.6,0.709845536261906,-0.1098455362619061,4,4,0,0,-8.882741453126073,neutral,0.9235294117647059,0.4132352941176471,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.64901904463768,0.6,0.709845536261906,-0.1098455362619061,offload,0.125,0.9204545454545453,0.10984848484848483,0.18181818181818182,0.5,4.5,0.05,1.0,-1.8964305937290191,-1.6,-2.77625,1.17625,neutral,0.9469696969696969,0.4787878787878788,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.2090666830539702,-2.3,-0.8,-1.5
train,985,39440,feasible_urllc_offload_only,neutral,0.9720588235294118,0.4102941176470588,0.5588235294117647,0.5,1.75,2.25,0.0,0.0,-1.8625738143920898,-1.85,0.8200832742643641,-2.670083274264364,5,5,0,0,-28.405748590826988,neutral,0.9720588235294118,0.4102941176470588,0.5588235294117647,0.5,1.75,2.25,0.0,0.0,-1.8625738143920898,-1.85,0.8200832742643641,-2.670083274264364,offload,0.05,0.984090909090909,0.04393939393939394,0.18181818181818182,0.15,4.85,0.05,1.0,-0.36809042692184446,-0.7,-2.7824999999999998,2.0825000000000005,neutral,0.9818181818181818,0.7075757575757576,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.8276848077774048,-0.7,-0.8,0.0999999999999999
train,986,39480,feasible_urllc_offload_only,neutral,0.6882352941176471,0.7220588235294118,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-0.06010228395462036,0.2,0.637471213944565,-0.437471213944565,2,2,0,0,-26.21478521823883,neutral,0.6882352941176471,0.7220588235294118,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-0.06010228395462036,0.2,0.637471213944565,-0.437471213944565,offload,0.8734848484848484,0.9674242424242424,0.8787878787878787,0.18181818181818182,2.1,2.9,-1.0,1.0,-4.574955880641937,-4.55,-5.86875,1.31875,neutral,0.8446969696969697,0.6439393939393939,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.9714122653007508,-1.7,-0.8,-0.9
train,987,39520,feasible_urllc_offload_only,neutral,0.5720588235294117,0.8485294117647058,0.5588235294117647,0.5,1.0,3.0,0.0,0.0,0.8764387965202332,0.45,0.8046039320300566,-0.3546039320300566,4,4,0,0,-22.407734148204327,neutral,0.5720588235294117,0.8485294117647058,0.5588235294117647,0.5,1.0,3.0,0.0,0.0,0.8764387965202332,0.45,0.8046039320300566,-0.3546039320300566,offload,0.7159090909090909,0.9636363636363636,0.8787878787878787,0.18181818181818182,1.15,3.85,-1.0,1.0,-4.585125857591629,-4.55,-5.80875,1.2587499999999998,neutral,0.9643939393939395,0.20909090909090908,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.8460107982158661,-1.15,-0.8,-0.35000000000000014
train,988,39560,feasible_urllc_offload_only,neutral,0.6264705882352941,0.6897058823529412,0.5588235294117647,0.5,1.925,2.075,0.0,0.0,-0.7320213556289673,-0.25,0.7218592665756811,-0.9718592665756809,3,3,0,0,-27.807223558425903,neutral,0.6264705882352941,0.6897058823529412,0.5588235294117647,0.5,1.925,2.075,0.0,0.0,-0.7320213556289673,-0.25,0.7218592665756811,-0.9718592665756809,offload,0.8166666666666668,0.9348484848484848,0.8787878787878787,0.18181818181818182,2.15,2.85,-1.0,1.0,-4.714535450935363,-4.75,-5.86875,1.11875,neutral,0.9121212121212121,0.3795454545454545,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.1759943783283233,-1.95,-0.8,-1.15
train,989,39600,feasible_urllc_offload_only,neutral,0.8455882352941175,0.2735294117647059,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-0.738070958852768,-0.7,0.5896435821424317,-1.2896435821424315,3,3,0,0,-12.98952616378665,neutral,0.8455882352941175,0.2735294117647059,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-0.738070958852768,-0.7,0.5896435821424317,-1.2896435821424315,offload,0.9371212121212121,0.9901515151515152,0.8787878787878787,0.18181818181818182,2.15,2.85,-1.0,1.0,-5.120126533508301,-4.95,-5.8862499999999995,0.93625,neutral,0.45833333333333337,0.8787878787878789,0.5454545454545454,0.48484848484848486,1.05,2.95,0.0,0.0,-0.5751944184303284,-1.3,-0.7050000000000001,-0.595
train,990,39640,feasible_urllc_offload_only,neutral,0.975,0.21029411764705883,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-0.13203145265579225,0.55,0.7341835291183196,-0.1841835291183196,4,4,0,0,-6.014839254319668,neutral,0.975,0.21029411764705883,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-0.13203145265579225,0.55,0.7341835291183196,-0.1841835291183196,offload,0.1,0.984090909090909,0.08787878787878788,0.18181818181818182,0.25,4.75,0.05,1.0,-1.4068360507488251,-1.7,-2.7625,1.0625,neutral,0.95,0.5878787878787879,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.3966605484485626,-1.95,-0.8,-1.15
train,991,39680,feasible_urllc_offload_only,neutral,0.8588235294117645,0.3411764705882353,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.35610416531562805,-0.25,0.9477180020310554,-1.1977180020310554,4,4,0,0,-13.404459152370691,neutral,0.8588235294117645,0.3411764705882353,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.35610416531562805,-0.25,0.9477180020310554,-1.1977180020310554,offload,0.8878787878787879,0.9992424242424243,0.8787878787878787,0.18181818181818182,1.15,3.85,-1.0,1.0,-5.259338837862015,-5.3,-5.80875,0.5087499999999998,neutral,0.7727272727272727,0.6886363636363637,0.5454545454545454,0.48484848484848486,1.025,2.975,0.0,0.0,-0.9449868857860565,-1.15,-0.7025,-0.44749999999999995
train,992,39720,feasible_urllc_offload_only,neutral,0.8441176470588235,0.6558823529411765,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,1.21845862865448,1.1,0.7707691687304192,0.32923083126958075,3,3,0,0,-19.01198122650385,neutral,0.8441176470588235,0.6558823529411765,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,1.21845862865448,1.1,0.7707691687304192,0.32923083126958075,offload,0.4962121212121212,0.984090909090909,0.8787878787878787,0.18181818181818182,1.125,3.875,-1.0,1.0,-5.192998158931732,-5.1,-5.80875,0.70875,neutral,0.9401515151515152,0.3257575757575758,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.640350192785263,-2.25,-0.8,-1.45
train,993,39760,feasible_urllc_offload_only,neutral,0.8926470588235293,0.6235294117647059,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,1.0611267805099487,1.2,0.9287042355035166,0.27129576449648357,4,4,0,0,-11.615019510500133,neutral,0.8926470588235293,0.6235294117647059,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,1.0611267805099487,1.2,0.9287042355035166,0.27129576449648357,offload,0.9242424242424242,0.9537878787878787,0.8787878787878787,0.18181818181818182,1.175,3.825,-1.0,1.0,-5.020814150571823,-5.05,-5.842499999999999,0.7924999999999998,neutral,0.5795454545454545,0.8227272727272726,0.5454545454545454,0.48484848484848486,1.025,2.975,0.0,0.0,-0.7074958145618438,-1.15,-0.7025,-0.44749999999999995
train,994,39800,feasible_urllc_offload_only,neutral,0.925,0.30147058823529416,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.5145959079265594,0.0,0.5862875730247885,-0.5862875730247886,3,3,0,0,-16.018977850675583,neutral,0.925,0.30147058823529416,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.5145959079265594,0.0,0.5862875730247885,-0.5862875730247886,offload,0.7742424242424243,0.9719696969696969,0.8787878787878787,0.18181818181818182,1.225,3.775,-1.0,1.0,-5.58988921046257,-5.5,-5.78625,0.28624999999999984,neutral,0.8181818181818181,0.3151515151515151,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.58523650765419,-1.85,-0.8,-1.05
train,995,39840,feasible_urllc_offload_only,neutral,0.9367647058823529,0.39852941176470585,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.5398771703243256,0.35,0.6362497610606267,-0.28624976106062683,5,5,0,0,-8.74646842572838,neutral,0.9367647058823529,0.39852941176470585,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.5398771703243256,0.35,0.6362497610606267,-0.28624976106062683,offload,0.175,0.8856060606060607,0.15378787878787878,0.18181818181818182,0.7,4.3,0.05,1.0,-1.6082354187965393,-1.45,-2.7875,1.3375,neutral,0.9628787878787879,0.8477272727272727,0.5454545454545454,0.48484848484848486,1.05,2.95,0.0,0.0,-1.65982546210289,-2.0,-0.7050000000000001,-1.295
train,996,39880,feasible_urllc_offload_only,neutral,0.8176470588235294,0.7191176470588235,0.5588235294117647,0.5,1.075,2.925,0.0,0.0,0.6294490158557892,0.65,0.8652888017571291,-0.215288801757129,5,5,0,0,-7.492004967294633,neutral,0.8176470588235294,0.7191176470588235,0.5588235294117647,0.5,1.075,2.925,0.0,0.0,0.6294490158557892,0.65,0.8652888017571291,-0.215288801757129,offload,0.04469696969696969,0.9901515151515152,0.04393939393939394,0.18181818181818182,0.15,4.85,0.05,1.0,-1.4363686680793761,-1.35,-2.7625,1.4125,neutral,0.9886363636363636,0.1893939393939394,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.53763228058815,-2.55,-0.8,-1.75
train,997,39920,feasible_urllc_offload_only,neutral,0.8926470588235293,0.3970588235294118,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.3304212033748627,0.45,0.49099896939130366,-0.040998969391303694,3,3,0,0,-11.496301765553653,neutral,0.8926470588235293,0.3970588235294118,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.3304212033748627,0.45,0.49099896939130366,-0.040998969391303694,offload,0.7196969696969697,0.984090909090909,0.8787878787878787,0.18181818181818182,1.125,3.875,-1.0,1.0,-5.420893383026123,-5.35,-5.83,0.47999999999999987,neutral,0.8113636363636363,0.32575757575757575,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.40978838205337526,-0.5,-0.8,0.29999999999999993
train,998,39960,feasible_urllc_offload_only,neutral,0.6029411764705882,0.39264705882352946,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-1.1185770153999328,-0.95,0.11880947334759613,-1.0688094733475961,2,2,0,0,-32.5812863111496,neutral,0.6029411764705882,0.39264705882352946,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-1.1185770153999328,-0.95,0.11880947334759613,-1.0688094733475961,offload,0.9409090909090908,0.9681818181818181,0.8787878787878787,0.18181818181818182,2.1,2.9,-1.0,1.0,-4.450317472219467,-4.65,-5.845000000000001,1.195,neutral,0.8621212121212121,0.596969696969697,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.7444641709327697,-2.4,-0.8,-1.6
train,999,40000,feasible_urllc_offload_only,neutral,0.8367647058823529,0.6147058823529412,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.41457956433296206,0.9,0.5880679797790093,0.31193202022099065,3,3,0,0,-11.844053191132843,neutral,0.8367647058823529,0.6147058823529412,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.41457956433296206,0.9,0.5880679797790093,0.31193202022099065,offload,0.7681818181818182,0.9507575757575758,0.8787878787878787,0.18181818181818182,1.225,3.775,-1.0,1.0,-5.3743464827537535,-5.25,-5.85875,0.6087499999999999,neutral,0.771969696969697,0.4825757575757576,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.6774248659610749,-0.95,-0.8,-0.15000000000000008
train,1000,40040,feasible_urllc_offload_mmtc_retain_embb_neutral,neutral,0.7558823529411764,0.31323529411764706,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-0.5504986047744751,-0.85,0.5441462187613926,-1.3941462187613924,2,2,0,0,-12.505153842270374,neutral,0.7558823529411764,0.31323529411764706,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-0.5504986047744751,-0.85,0.5441462187613926,-1.3941462187613924,offload,0.968939393939394,0.9159090909090908,0.8787878787878787,0.18181818181818182,2.075,2.925,-1.0,1.0,-5.1886453330516815,-5.15,-5.8862499999999995,0.7362500000000001,retain,0.3560606060606061,0.9780303030303031,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,2.512643647193909,2.85,5.4,-2.55
train,1001,40080,feasible_urllc_offload_mmtc_retain_embb_neutral,neutral,0.9735294117647058,0.40294117647058825,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-0.22969529032707214,-0.2,0.7684064370577224,-0.9684064370577226,3,3,0,0,-11.270928900688887,neutral,0.9735294117647058,0.40294117647058825,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-0.22969529032707214,-0.2,0.7684064370577224,-0.9684064370577226,offload,0.7734848484848484,0.9287878787878787,0.8787878787878787,0.18181818181818182,1.15,3.85,-1.0,1.0,-5.530047386884689,-5.55,-5.83,0.2799999999999999,retain,0.36363636363636365,0.728030303030303,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,1.7669588685035706,2.15,5.4,-3.25
train,1002,40120,feasible_urllc_offload_mmtc_retain_embb_neutral,neutral,0.9911764705882353,0.40441176470588236,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-1.226095300912857,-0.8,0.6848324890422794,-1.4848324890422795,3,3,0,0,-12.110513597726822,neutral,0.9911764705882353,0.40441176470588236,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-1.226095300912857,-0.8,0.6848324890422794,-1.4848324890422795,offload,0.8068181818181819,0.9931818181818182,0.8787878787878787,0.18181818181818182,1.125,3.875,-1.0,1.0,-5.146787077188492,-5.2,-5.85,0.6499999999999999,retain,0.3621212121212122,0.746969696969697,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,2.693441706895828,2.75,5.4,-2.65
train,1003,40160,feasible_urllc_offload_mmtc_retain_embb_neutral,neutral,1.0,0.3529411764705882,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.2280736446380615,0.15,0.8751301121429484,-0.7251301121429483,4,4,0,0,-13.542847946286201,neutral,1.0,0.3529411764705882,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.2280736446380615,0.15,0.8751301121429484,-0.7251301121429483,offload,0.1,0.9931818181818182,0.08787878787878788,0.18181818181818182,0.325,4.675,0.05,1.0,-2.078518784046173,-2.25,-2.7775000000000003,0.5275000000000001,retain,0.3666666666666667,0.475,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,1.871034026145935,2.15,5.4,-3.25
train,1004,40200,feasible_urllc_offload_mmtc_retain_embb_neutral,neutral,0.9411764705882353,0.29558823529411765,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.7466296672821044,0.5,0.46907197106400905,0.030928028935990913,4,4,0,0,-11.18392726778984,neutral,0.9411764705882353,0.29558823529411765,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,0.7466296672821044,0.5,0.46907197106400905,0.030928028935990913,offload,0.125,0.8810606060606061,0.10984848484848483,0.18181818181818182,0.5,4.5,0.05,1.0,-2.602211332321167,-2.6,-2.8375,0.23749999999999996,retain,0.49393939393939396,0.5196969696969698,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,0.9157227218151093,1.05,5.4,-4.35
train,1005,40240,feasible_urllc_offload_mmtc_retain_embb_neutral,neutral,0.7882352941176471,0.4397058823529411,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-1.3838757812976836,-1.35,0.5665266123390633,-1.9165266123390634,2,2,0,0,-17.818148985505104,neutral,0.7882352941176471,0.4397058823529411,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-1.3838757812976836,-1.35,0.5665266123390633,-1.9165266123390634,offload,0.8613636363636363,0.9871212121212121,0.8787878787878787,0.18181818181818182,2.1,2.9,-1.0,1.0,-4.797664773464203,-4.85,-5.8862499999999995,1.0362500000000001,retain,0.8378787878787879,0.8037878787878789,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,1.9356545984745026,2.25,5.4,-3.15
train,1006,40280,feasible_urllc_offload_mmtc_retain_embb_neutral,neutral,0.9661764705882353,0.5485294117647058,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-0.8293433129787445,-0.5,1.0177166526180188,-1.5177166526180184,3,3,0,0,-11.881894076243043,neutral,0.9661764705882353,0.5485294117647058,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-0.8293433129787445,-0.5,1.0177166526180188,-1.5177166526180184,offload,0.9916666666666666,0.9931818181818182,0.8787878787878787,0.18181818181818182,1.1,3.9,-1.0,1.0,-4.980661165714264,-4.8,-5.81875,1.0187499999999998,retain,0.36363636363636365,0.5727272727272728,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,2.6213840365409853,3.6,5.4,-1.8000000000000003
train,1007,40320,feasible_urllc_offload_mmtc_retain_embb_neutral,neutral,0.9279411764705883,0.825,0.5588235294117647,0.5,1.05,2.95,0.0,0.0,-0.5615845024585724,-1.3,0.6488012556882332,-1.9488012556882333,4,4,0,0,-18.70728250592947,neutral,0.9279411764705883,0.825,0.5588235294117647,0.5,1.05,2.95,0.0,0.0,-0.5615845024585724,-1.3,0.6488012556882332,-1.9488012556882333,offload,0.9378787878787879,0.984090909090909,0.8787878787878787,0.18181818181818182,1.1,3.9,-1.0,1.0,-4.428914594650268,-4.55,-5.842499999999999,1.2924999999999998,retain,0.3621212121212122,0.5803030303030303,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,2.7587752997875215,2.6,5.4,-2.8000000000000007
train,1008,40360,feasible_urllc_offload_mmtc_retain_embb_neutral,neutral,0.9161764705882354,0.30735294117647055,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-0.6830882668495178,-0.6,0.8388056674124625,-1.4388056674124625,3,3,0,0,-12.417297273874283,neutral,0.9161764705882354,0.30735294117647055,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-0.6830882668495178,-0.6,0.8388056674124625,-1.4388056674124625,offload,0.6992424242424242,0.9287878787878787,0.8787878787878787,0.18181818181818182,1.15,3.85,-1.0,1.0,-4.6267233192920685,-4.8,-5.83,1.0299999999999998,retain,0.6492424242424242,0.8227272727272726,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,2.728587031364441,3.35,5.4,-2.0500000000000003
train,1009,40400,feasible_urllc_offload_mmtc_retain_embb_neutral,neutral,0.9838235294117647,0.3205882352941177,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-1.1393654942512512,-1.15,0.8307423227755674,-1.980742322775567,3,3,0,0,-14.532228343188763,neutral,0.9838235294117647,0.3205882352941177,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-1.1393654942512512,-1.15,0.8307423227755674,-1.980742322775567,offload,0.6378787878787879,0.9742424242424242,0.8787878787878787,0.18181818181818182,1.125,3.875,-1.0,1.0,-4.9314261972904205,-4.95,-5.80875,0.8587499999999999,retain,0.34393939393939393,0.6492424242424242,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,2.4029185354709623,2.7,5.4,-2.7
train,1010,40440,feasible_embb_offload_only,offload,0.6970588235294117,0.9823529411764707,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-4.439995086193084,-5.3,-5.92125744157544,0.6212574415754402,3,3,0,0,-39.04210591316223,offload,0.6970588235294117,0.9823529411764707,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-4.439995086193084,-5.3,-5.92125744157544,0.6212574415754402,neutral,0.6613636363636364,0.42272727272727273,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.20240018367767335,-0.75,-0.56,-0.18999999999999992,neutral,0.9378787878787879,0.29393939393939394,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.2968888223171233,-2.6,-0.8,-1.8
train,1011,40480,feasible_embb_offload_only,offload,0.03970588235294118,1.0,0.044117647058823525,0.17647058823529413,0.125,4.875,0.05,1.0,-0.9992794156074524,-1.65,-3.1600875883853363,1.5100875883853364,4,4,0,0,-5.828893106430769,offload,0.03970588235294118,1.0,0.044117647058823525,0.17647058823529413,0.125,4.875,0.05,1.0,-0.9992794156074524,-1.65,-3.1600875883853363,1.5100875883853364,neutral,0.959090909090909,0.2681818181818182,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,1.9581134498119355,1.3,-0.6,1.9,neutral,0.9712121212121213,0.43787878787878787,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.3964876413345337,-1.2,-0.8,-0.4
train,1012,40520,feasible_embb_offload_only,offload,0.5382352941176471,0.9867647058823529,0.8823529411764707,0.17647058823529413,1.125,3.875,-1.0,1.0,-3.2429548680782316,-4.5,-5.963644550462174,1.463644550462174,3,3,0,0,-36.552888214588165,offload,0.5382352941176471,0.9867647058823529,0.8823529411764707,0.17647058823529413,1.125,3.875,-1.0,1.0,-3.2429548680782316,-4.5,-5.963644550462174,1.463644550462174,neutral,0.9901515151515152,0.24848484848484848,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.6541528165340423,-0.35,-0.5875000000000001,0.23749999999999996,neutral,0.6916666666666667,0.4795454545454545,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.2580100178718565,-2.75,-0.8,-1.95
train,1013,40560,feasible_embb_offload_only,offload,0.5720588235294117,0.9735294117647058,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-4.025220257043839,-5.1,-5.927277999725849,0.8272779997258489,3,3,0,0,-39.211851716041565,offload,0.5720588235294117,0.9735294117647058,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-4.025220257043839,-5.1,-5.927277999725849,0.8272779997258489,neutral,0.9689393939393938,0.7621212121212121,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.1314840912818909,-1.25,-0.3862500000000001,-0.8637499999999999,neutral,0.7696969696969698,0.23030303030303031,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.8231150805950165,-2.2,-0.8,-1.4
train,1014,40600,feasible_embb_offload_only,offload,0.5014705882352941,0.975,0.8823529411764707,0.17647058823529413,1.1,3.9,-1.0,1.0,-3.9053283035755157,-4.95,-5.251266049489033,0.30126604948903296,3,3,0,0,-36.8506994843483,offload,0.5014705882352941,0.975,0.8823529411764707,0.17647058823529413,1.1,3.9,-1.0,1.0,-3.9053283035755157,-4.95,-5.251266049489033,0.30126604948903296,neutral,0.6393939393939394,0.5446969696969697,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.6666118979454041,-0.75,-0.38625000000000004,-0.36375,neutral,0.9833333333333332,0.5159090909090909,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.3490070700645447,-2.3,-0.8,-1.5
