ue_id,serving_gnb,connected,x,y,vx,vy,queue,throughput,delay_steps,new_bits,served_bits,scheduled_bits,dropped_bits,total_bits_arrived,total_bits_dropped,traffic_packet_size_bits,offered_bit_rate,allocated_prbs,rx_probability,mcs,spectral_efficiency,scheduled_sinr_db,scheduler_mode,snr_db,sinr_db,rx_power_dbm,noise_dbm,interference_dbm,target_gnb,ho_pending,ho_candidate,ho_counter,environment_loss_db,step
0,0,True,35.0,0.0,0.0,0.0,0.0,636491.847539214,0.0,600.0,600.0,600.0,0.0,75600.0,0.0,600.0,600000.0,2,1.0,25,5.4,36.97933002,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,88
1,0,True,80.0,40.0,0.0,0.0,0.0,941354.3932209945,0.0,600.0,600.0,600.0,0.0,115800.0,0.0,600.0,800000.0,2,1.0,25,5.4,34.872892885999995,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,88
0,0,True,35.0,0.0,0.0,0.0,0.0,635762.0105884296,0.0,600.0,600.0,600.0,0.0,76200.0,0.0,600.0,600000.0,2,1.0,25,5.4,37.07107674,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,89
1,0,True,80.0,40.0,0.0,0.0,0.0,946527.3053565746,0.0,1200.0,1200.0,1200.0,0.0,117000.0,0.0,600.0,800000.0,2,1.0,25,5.4,34.83713554,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,89
0,0,True,35.0,0.0,0.0,0.0,0.0,635046.770376661,0.0,600.0,600.0,600.0,0.0,76800.0,0.0,600.0,600000.0,2,1.0,25,5.4,37.15578963,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,90
1,0,True,80.0,40.0,0.0,0.0,0.0,939596.7592494431,0.0,600.0,600.0,600.0,0.0,117600.0,0.0,600.0,800000.0,2,1.0,25,5.4,34.81422152,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,90
0,0,True,35.0,0.0,0.0,0.0,0.0,634345.8349691278,0.0,600.0,600.0,600.0,0.0,77400.0,0.0,600.0,600000.0,2,1.0,25,5.4,37.24634462,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,91
1,0,True,80.0,40.0,0.0,0.0,0.0,932804.8240644542,0.0,600.0,600.0,600.0,0.0,118200.0,0.0,600.0,800000.0,2,1.0,25,5.4,34.80993102,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,91
0,0,True,35.0,0.0,0.0,0.0,0.0,633658.9182697452,0.0,600.0,600.0,600.0,0.0,78000.0,0.0,600.0,600000.0,2,1.0,25,5.4,37.3315002,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,92
1,0,True,80.0,40.0,0.0,0.0,0.0,938148.727583165,0.0,1200.0,1200.0,1200.0,0.0,119400.0,0.0,600.0,800000.0,2,1.0,25,5.4,34.8194008,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,92
0,0,True,35.0,0.0,0.0,0.0,0.0,632985.7399043503,0.0,600.0,600.0,600.0,0.0,78600.0,0.0,600.0,600000.0,2,1.0,25,5.4,37.41905594,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,93
1,0,True,80.0,40.0,0.0,0.0,0.0,931385.7530315018,0.0,600.0,600.0,600.0,0.0,120000.0,0.0,600.0,800000.0,2,1.0,25,5.4,34.822822392,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,93
0,0,True,35.0,0.0,0.0,0.0,0.0,632326.0251062632,0.0,600.0,600.0,600.0,0.0,79200.0,0.0,600.0,600000.0,2,1.0,25,5.4,37.50303241,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,94
1,0,True,80.0,40.0,0.0,0.0,0.0,924758.0379708718,0.0,600.0,600.0,600.0,0.0,120600.0,0.0,600.0,800000.0,2,0.9999999999998119,25,5.4,34.81370844,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,94
0,0,True,35.0,0.0,0.0,0.0,0.0,631679.504604138,0.0,600.0,600.0,600.0,0.0,79800.0,0.0,600.0,600000.0,2,1.0,25,5.4,37.58590948000001,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,95
1,0,True,80.0,40.0,0.0,0.0,0.0,930262.8772114543,0.0,1200.0,1200.0,1200.0,0.0,121800.0,0.0,600.0,800000.0,2,0.9999999912305512,25,5.4,34.7834128,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,95
0,0,True,35.0,0.0,0.0,0.0,0.0,631045.9145120552,0.0,600.0,600.0,600.0,0.0,80400.0,0.0,600.0,600000.0,2,1.0,25,5.4,37.667204554,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,96
1,0,True,80.0,40.0,0.0,0.0,0.0,923657.6196672252,0.0,600.0,600.0,600.0,0.0,122400.0,0.0,600.0,800000.0,2,0.9980185604268588,25,5.4,34.71932488,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,96
0,0,True,35.0,0.0,0.0,0.0,0.0,630424.9962218141,0.0,600.0,600.0,600.0,0.0,81000.0,0.0,600.0,600000.0,2,1.0,25,5.4,37.74390064,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,97
1,0,True,80.0,40.0,0.0,0.0,600.0,905184.4672738806,0.0,600.0,0.0,600.0,0.0,123000.0,0.0,600.0,800000.0,2,0.00028793502374764075,25,5.4,34.582792299999994,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,97
0,0,True,35.0,0.0,0.0,0.0,0.0,629816.4962973777,0.0,600.0,600.0,600.0,0.0,81600.0,0.0,600.0,600000.0,2,1.0,25,5.4,37.821193426,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,98
1,0,True,80.0,40.0,0.0,0.0,0.0,923080.777928403,0.0,1200.0,1800.0,1800.0,0.0,124200.0,0.0,600.0,800000.0,4,0.9550148168657708,25,5.4,34.59929632,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,98
0,0,True,35.0,0.0,0.0,0.0,0.0,629220.1663714302,0.0,600.0,600.0,600.0,0.0,82200.0,0.0,600.0,600000.0,2,1.0,25,5.4,37.890451408,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,99
1,0,True,80.0,40.0,0.0,0.0,600.0,904619.162369835,0.0,600.0,0.0,600.0,0.0,124800.0,0.0,600.0,800000.0,2,3.7761383193878997e-20,25,5.4,34.7325799,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,99
