step,episode,episode_step,reward,episode_return,done,scenario_name,load_variance,overload_ratio,sla_count,handover_count,load_imbalance_start,load_imbalance_end,instant_reward_mean,bias_matrix,load_matrix,ue_count_matrix
159,52,3,-3.346742868423462,-3.346742868423462,True,mmtc_g2_offload,0.4648505254565861,0.4444444444444444,2.0,1,0.4452606876849301,0.4648505254565861,-1.3836547451231074,"[[-0.7872751951217651, 0.08330236375331879, 1.0], [-0.4800012409687042, -0.08801845461130142, 0.5405354499816895], [0.14509031176567078, 0.4385713040828705, 1.0]]","[[1.0, 0.0, 1.0], [0.0, 0.0, 1.0], [1.0, 0.30303030303030304, 0.0]]","[[3.0, 3.0, 2.0], [3.0, 3.0, 3.0], [3.0, 3.0, 4.0]]"
160,53,1,0.0,0.0,False,urllc_g1_offload,0.35199571825345133,0.5555555555555556,6.0,3,0.08142026323844505,0.35199571825345133,-14.334959000072502,"[[-0.15421882271766663, 0.725490152835846, 1.0], [-0.6478408575057983, -0.738054096698761, -0.8307750821113586], [-1.0, -1.0, -0.8343195915222168]]","[[0.8823529411764706, 1.0, 0.6666666666666666], [1.0, 0.8484848484848485, 0.9090909090909091], [0.0, 1.0, 0.0]]","[[3.0, 4.0, 3.0], [4.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
161,53,2,0.0,0.0,False,urllc_g1_offload,0.3608691860762743,0.3333333333333333,4.0,5,0.35199571825345133,0.3608691860762743,-6.291910653681122,"[[-1.0, -0.7326865196228027, 1.0], [-1.0, -0.9069266319274902, 0.31810879707336426], [1.0, -0.8212234973907471, -1.0]]","[[0.35294117647058826, 0.42424242424242425, 1.0], [0.5882352941176471, 1.0, 0.7878787878787878], [1.0, 0.24242424242424243, 0.0]]","[[3.0, 3.0, 3.0], [2.0, 6.0, 3.0], [4.0, 1.0, 3.0]]"
162,53,3,-9.622215270996094,-9.622215270996094,True,urllc_g1_offload,0.550147944087338,0.4444444444444444,4.0,4,0.3608691860762743,0.550147944087338,-8.23977715345978,"[[-0.005273458082228899, 0.9367355108261108, 1.0], [-1.0, 0.7463773488998413, -0.2766032814979553], [-1.0, -1.0, -0.5906293392181396]]","[[1.0, 0.06060606060606061, 0.0], [1.0, 0.9696969696969697, 0.7878787878787878], [0.0, 1.0, 0.0]]","[[3.0, 3.0, 3.0], [4.0, 4.0, 3.0], [2.0, 3.0, 3.0]]"
163,54,1,0.0,0.0,False,mmtc_g2_offload,0.4043779163837883,0.4444444444444444,4.0,4,0.08142026323844505,0.4043779163837883,-7.426400408518722,"[[1.0, -1.0, 0.039040178060531616], [0.2022334635257721, 1.0, -0.2585735619068146], [-1.0, -0.7145563364028931, -1.0]]","[[1.0, 1.0, 0.0], [0.6470588235294118, 0.7272727272727273, 1.0], [1.0, 0.0, 0.12121212121212122]]","[[3.0, 3.0, 2.0], [3.0, 4.0, 5.0], [3.0, 2.0, 2.0]]"
164,54,2,0.0,0.0,False,mmtc_g2_offload,0.3430410497622409,0.5555555555555556,4.0,3,0.4043779163837883,0.3430410497622409,-5.552866909239029,"[[0.1973617821931839, 0.43447253108024597, -0.814385712146759], [-0.35506513714790344, 0.021091708913445473, -0.7668303847312927], [0.8555805683135986, -0.28653109073638916, 1.0]]","[[1.0, 0.42424242424242425, 0.0], [1.0, 0.18181818181818182, 0.0], [0.8823529411764706, 1.0, 1.0]]","[[3.0, 3.0, 2.0], [3.0, 3.0, 3.0], [3.0, 3.0, 4.0]]"
165,54,3,-5.95790433883667,-5.95790433883667,True,mmtc_g2_offload,0.44521337946943484,0.5555555555555556,3.0,0,0.3430410497622409,0.44521337946943484,-4.8944460190023555,"[[0.37812674045562744, -0.4119521379470825, -0.7324578166007996], [0.15521524846553802, 1.0, 1.0], [1.0, -0.33934834599494934, 1.0]]","[[1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [0.9411764705882353, 1.0, 1.0]]","[[3.0, 3.0, 2.0], [3.0, 3.0, 3.0], [3.0, 3.0, 4.0]]"
166,55,1,0.0,0.0,False,embb_g0_offload,0.1547225779164544,0.4444444444444444,5.0,1,0.08381391772395232,0.1547225779164544,-10.744193046185282,"[[0.4554368853569031, -0.9097904562950134, -0.47714799642562866], [1.0, 0.6310830116271973, -0.2537984549999237], [-0.721724808216095, -0.6018873453140259, -1.0]]","[[1.0, 0.8484848484848485, 0.8484848484848485], [0.7647058823529411, 0.7272727272727273, 1.0], [0.8823529411764706, 0.0, 1.0]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
167,55,2,0.0,0.0,False,embb_g0_offload,0.235438866664619,0.6666666666666666,3.0,0,0.1547225779164544,0.235438866664619,-5.7458417313944965,"[[0.5722370743751526, -1.0, -0.07927350699901581], [1.0, -0.9283018708229065, 1.0], [1.0, -0.6353956460952759, 0.266396164894104]]","[[0.9411764705882353, 1.0, 0.9696969696969697], [1.0, 0.5454545454545454, 1.0], [1.0, 0.18181818181818182, 0.24242424242424243]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
168,55,3,-7.186512470245361,-7.186512470245361,True,embb_g0_offload,0.46366782006920415,0.4444444444444444,3.0,0,0.235438866664619,0.46366782006920415,-5.069503143213427,"[[0.6294236779212952, -0.6183249354362488, -0.32669034600257874], [-0.847475528717041, 0.8892084360122681, 0.4671740233898163], [-1.0, 0.6096997857093811, -0.5913718938827515]]","[[0.7058823529411765, 1.0, 1.0], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
169,56,1,0.0,0.0,False,urllc_g1_offload,0.37807101810457167,0.4444444444444444,5.0,0,0.08142026323844505,0.37807101810457167,-10.532772783524958,"[[-0.6584570407867432, -0.433135449886322, -0.5033426284790039], [0.6297425031661987, 0.3404735028743744, 0.5051708221435547], [-0.34163448214530945, 1.0, 1.0]]","[[0.0, 0.9090909090909091, 1.0], [0.8235294117647058, 1.0, 0.30303030303030304], [1.0, 0.7272727272727273, 0.0]]","[[3.0, 3.0, 3.0], [3.0, 5.0, 3.0], [3.0, 2.0, 3.0]]"
170,56,2,0.0,0.0,False,urllc_g1_offload,0.05974250915007967,0.4444444444444444,4.0,0,0.37807101810457167,0.05974250915007967,-4.552955921883701,"[[1.0, -0.8887750506401062, -0.5175257921218872], [-0.06438836455345154, 0.4317958652973175, -0.789084255695343], [-0.5385632514953613, -0.41043537855148315, 0.296450674533844]]","[[1.0, 0.48484848484848486, 0.0], [0.9411764705882353, 1.0, 0.0], [1.0, 0.48484848484848486, 0.0]]","[[3.0, 3.0, 3.0], [3.0, 5.0, 3.0], [3.0, 2.0, 3.0]]"
171,56,3,-7.420654773712158,-7.420654773712158,True,urllc_g1_offload,0.22299115724721263,0.5555555555555556,5.0,1,0.05974250915007967,0.22299115724721263,-7.1762349853710905,"[[-1.0, 1.0, -0.24513229727745056], [-0.08274535834789276, -0.5430169701576233, -0.7994394898414612], [-1.0, -0.13359680771827698, -1.0]]","[[1.0, 0.0, 0.0], [0.9411764705882353, 1.0, 0.0], [1.0, 1.0, 0.0]]","[[3.0, 3.0, 3.0], [3.0, 4.0, 3.0], [3.0, 3.0, 3.0]]"
172,57,1,0.0,0.0,False,embb_g0_offload,0.28425670849913276,0.4444444444444444,5.0,2,0.08381391772395232,0.28425670849913276,-12.442743194544638,"[[-0.9982149004936218, 0.06194581463932991, -0.16518570482730865], [0.2839823365211487, -0.6514396071434021, -0.13034747540950775], [-0.43024933338165283, 0.06554426997900009, -0.3411024212837219]]","[[1.0, 0.6666666666666666, 0.8484848484848485], [1.0, 0.0, 1.0], [1.0, 0.6060606060606061, 0.0]]","[[3.0, 3.0, 3.0], [3.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
173,57,2,0.0,0.0,False,embb_g0_offload,0.23487399244975002,0.4444444444444444,4.0,1,0.28425670849913276,0.23487399244975002,-7.34612721627173,"[[-1.0, -0.5131197571754456, -0.821877121925354], [1.0, -1.0, -0.814372181892395], [0.30076339840888977, -0.698456883430481, -0.32087042927742004]]","[[1.0, 0.42424242424242425, 0.7878787878787878], [1.0, 0.18181818181818182, 1.0], [1.0, 0.7272727272727273, 0.0]]","[[4.0, 3.0, 3.0], [3.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
174,57,3,-8.674155235290527,-8.674155235290527,True,embb_g0_offload,0.3120089786756453,0.4444444444444444,4.0,3,0.23487399244975002,0.3120089786756453,-6.233593891212745,"[[-0.8727125525474548, -0.5201089382171631, 0.43273818492889404], [-0.23129601776599884, 1.0, -0.4443855583667755], [0.8808125257492065, -1.0, -1.0]]","[[1.0, 0.6060606060606061, 0.12121212121212122], [1.0, 0.7878787878787878, 1.0], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 3.0], [2.0, 4.0, 3.0], [3.0, 2.0, 3.0]]"
175,58,1,0.0,0.0,False,all_neutral,0.426078971533517,0.6666666666666666,5.0,0,0.0024014215059617156,0.426078971533517,-10.673811618808978,"[[0.7643616199493408, -0.7241281867027283, -0.8404465913772583], [-0.6901447176933289, 1.0, 0.8328336477279663], [-0.47709932923316956, 0.08852307498455048, -0.26279714703559875]]","[[1.0, 1.0, 0.0], [1.0, 0.9090909090909091, 1.0], [1.0, 0.0, 0.0]]","[[3.0, 3.0, 3.0], [3.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
176,58,2,0.0,0.0,False,all_neutral,0.11202938475665748,0.4444444444444444,4.0,0,0.426078971533517,0.11202938475665748,-4.732943982431835,"[[-0.89466392993927, -0.975745439529419, 0.8455073833465576], [-0.6228088140487671, 0.09278994053602219, -0.960734486579895], [1.0, 0.20851963758468628, 0.408121794462204]]","[[1.0, 1.0, 0.0], [1.0, 0.5454545454545454, 0.0], [1.0, 0.18181818181818182, 0.0]]","[[3.0, 3.0, 3.0], [3.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
177,58,3,-6.509576320648193,-6.509576320648193,True,all_neutral,0.13284358738904192,0.4444444444444444,3.0,0,0.11202938475665748,0.13284358738904192,-4.121972744619033,"[[0.8836749792098999, 0.8561630845069885, 0.1776898205280304], [-1.0, 0.0696675255894661, -1.0], [-0.6714433431625366, 1.0, 0.8116892576217651]]","[[1.0, 1.0, 0.0], [1.0, 0.42424242424242425, 0.0], [1.0, 0.12121212121212122, 0.0]]","[[3.0, 3.0, 3.0], [3.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
178,59,1,0.0,0.0,False,mmtc_g2_embb_g1_conflict,0.4042592927986658,0.6666666666666666,5.0,3,0.16465747969365457,0.4042592927986658,-10.813081889091494,"[[-0.8735314607620239, 0.7124645113945007, 0.9794531464576721], [-0.4754491448402405, -1.0, -0.8731991052627563], [1.0, 0.026563674211502075, -0.7999977469444275]]","[[0.8823529411764706, 0.9090909090909091, 1.0], [1.0, 1.0, 0.0], [1.0, 0.06060606060606061, 0.0]]","[[3.0, 3.0, 4.0], [4.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
179,59,2,0.0,0.0,False,mmtc_g2_embb_g1_conflict,0.3118049178655239,0.5555555555555556,4.0,2,0.4042592927986658,0.3118049178655239,-5.788105906543864,"[[-0.8418862223625183, 0.15351228415966034, -1.0], [-0.6423105001449585, 1.0, 0.15510514378547668], [-0.07095944136381149, 0.12811249494552612, 0.8646165132522583]]","[[1.0, 1.0, 0.8484848484848485], [1.0, 0.30303030303030304, 0.0], [1.0, 0.24242424242424243, 1.0]]","[[4.0, 3.0, 3.0], [3.0, 3.0, 3.0], [3.0, 3.0, 4.0]]"
180,59,3,-6.012591361999512,-6.012591361999512,True,mmtc_g2_embb_g1_conflict,0.22222222222222224,0.4444444444444444,1.0,3,0.3118049178655239,0.22222222222222224,-1.436586686564626,"[[-1.0, 0.20617811381816864, -0.7488528490066528], [-1.0, -0.1016065776348114, 0.20169222354888916], [1.0, 0.9739810824394226, -0.21234092116355896]]","[[1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [1.0, 0.0, 1.0]]","[[3.0, 3.0, 3.0], [4.0, 3.0, 3.0], [3.0, 3.0, 4.0]]"
181,60,1,0.0,0.0,False,urllc_g1_offload,0.4721261053440985,0.5555555555555556,5.0,1,0.08142026323844505,0.4721261053440985,-10.214157114893034,"[[0.6073434948921204, 0.775915265083313, -1.0], [0.2751305103302002, 0.119465671479702, 0.7006105184555054], [0.5679818391799927, 1.0, -0.04659086838364601]]","[[0.6470588235294118, 1.0, 0.0], [1.0, 1.0, 0.0], [1.0, 0.0, 1.0]]","[[3.0, 4.0, 3.0], [3.0, 4.0, 3.0], [3.0, 2.0, 3.0]]"
182,60,2,0.0,0.0,False,urllc_g1_offload,0.32159983675135195,0.3333333333333333,4.0,0,0.4721261053440985,0.32159983675135195,-4.458147843561409,"[[-0.15759702026844025, -0.4314040541648865, 0.9876935482025146], [-0.9350760579109192, 0.3370162546634674, -0.7693803906440735], [1.0, 1.0, 0.6317217350006104]]","[[1.0, 0.8484848484848485, 0.0], [0.0, 1.0, 0.0], [1.0, 0.42424242424242425, 0.42424242424242425]]","[[3.0, 4.0, 3.0], [3.0, 4.0, 3.0], [3.0, 2.0, 3.0]]"
183,60,3,-5.0438103675842285,-5.0438103675842285,True,urllc_g1_offload,0.1999795939189879,0.3333333333333333,2.0,1,0.32159983675135195,0.1999795939189879,-0.4591263603373407,"[[-0.3805079758167267, -0.2550189197063446, -1.0], [-0.5708326101303101, -1.0, -0.02954855188727379], [0.3156799376010895, 0.395744264125824, -0.38757622241973877]]","[[1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [1.0, 0.8484848484848485, 0.42424242424242425]]","[[3.0, 5.0, 3.0], [3.0, 3.0, 3.0], [3.0, 2.0, 3.0]]"
184,61,1,0.0,0.0,False,embb_g0_offload,0.27403601567384733,0.3333333333333333,4.0,0,0.08381391772395232,0.27403601567384733,-10.167668390921541,"[[1.0, 0.0035366853699088097, 1.0], [-1.0, -0.6518604755401611, 0.12613286077976227], [0.4479715824127197, -0.45120981335639954, -1.0]]","[[1.0, 0.42424242424242425, 0.7272727272727273], [1.0, 0.7272727272727273, 0.0], [0.8235294117647058, 0.0, 1.0]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
185,61,2,0.0,0.0,False,embb_g0_offload,0.08488929701050912,0.4444444444444444,4.0,0,0.27403601567384733,0.08488929701050912,-9.696525636649652,"[[0.30917343497276306, -0.20082032680511475, 1.0], [-0.27439337968826294, -0.43776965141296387, 0.29331204295158386], [-1.0, -0.17872896790504456, -0.9982921481132507]]","[[1.0, 0.7272727272727273, 0.30303030303030304], [1.0, 0.9090909090909091, 0.0], [1.0, 0.30303030303030304, 0.0]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
186,61,3,-9.45573616027832,-9.45573616027832,True,embb_g0_offload,0.178961330476482,0.4444444444444444,5.0,2,0.08488929701050912,0.178961330476482,-8.503015845601231,"[[-1.0, -1.0, -0.29122844338417053], [0.2385108768939972, -1.0, 0.6782951951026917], [1.0, 0.9865537881851196, 0.8076311945915222]]","[[1.0, 0.0, 0.06060606060606061], [1.0, 0.7272727272727273, 0.0], [1.0, 1.0, 0.0]]","[[4.0, 2.0, 3.0], [2.0, 3.0, 3.0], [3.0, 4.0, 3.0]]"
187,62,1,0.0,0.0,False,all_offload_balancing,0.35625698811186907,0.4444444444444444,4.0,5,0.2460777429320996,0.35625698811186907,-8.024285288793154,"[[0.06882015615701675, -1.0, 0.2560701072216034], [0.7603867053985596, -1.0, 1.0], [0.11264952272176743, 1.0, -0.0633331760764122]]","[[1.0, 0.0, 0.7272727272727273], [0.11764705882352941, 0.48484848484848486, 1.0], [1.0, 1.0, 0.7272727272727273]]","[[3.0, 2.0, 3.0], [3.0, 3.0, 3.0], [4.0, 5.0, 4.0]]"
188,62,2,0.0,0.0,False,all_offload_balancing,0.25648678600340546,0.3333333333333333,4.0,0,0.35625698811186907,0.25648678600340546,-6.3995534636097755,"[[-0.41839510202407837, -1.0, -1.0], [-1.0, 0.5002179741859436, -0.1531636267900467], [1.0, 0.198219895362854, 0.592228889465332]]","[[1.0, 0.12121212121212122, 0.0], [1.0, 0.5454545454545454, 0.36363636363636365], [0.8235294117647058, 1.0, 0.8484848484848485]]","[[3.0, 2.0, 3.0], [3.0, 3.0, 3.0], [4.0, 5.0, 4.0]]"
189,62,3,-6.3119730949401855,-6.3119730949401855,True,all_offload_balancing,0.27405366799306197,0.4444444444444444,3.0,1,0.25648678600340546,0.27405366799306197,-4.512080463644678,"[[0.26944682002067566, -0.3154553174972534, -1.0], [-1.0, -1.0, 1.0], [-0.18603824079036713, 0.8245885968208313, -1.0]]","[[1.0, 0.0, 0.0], [1.0, 0.7878787878787878, 0.42424242424242425], [1.0, 1.0, 0.7272727272727273]]","[[3.0, 2.0, 2.0], [3.0, 3.0, 3.0], [4.0, 5.0, 5.0]]"
190,63,1,0.0,0.0,False,embb_g0_urllc_g1_conflict,0.4480546967702258,0.5555555555555556,6.0,3,0.16465747969365457,0.4480546967702258,-13.435742807898187,"[[0.8626168966293335, 0.8309029936790466, 0.5929812788963318], [-1.0, -0.2525435984134674, -0.4400962293148041], [-0.1788279414176941, 1.0, 0.8636548519134521]]","[[1.0, 1.0, 0.0], [0.47058823529411764, 0.48484848484848486, 1.0], [0.0, 1.0, 1.0]]","[[4.0, 3.0, 3.0], [3.0, 3.0, 3.0], [3.0, 4.0, 3.0]]"
191,63,2,0.0,0.0,False,embb_g0_urllc_g1_conflict,0.5719824507703296,0.5555555555555556,5.0,2,0.4480546967702258,0.5719824507703296,-9.313717617455637,"[[0.91367506980896, -0.08328824490308762, -0.07855282723903656], [-1.0, -0.4971330165863037, 0.17903243005275726], [-0.8321629166603088, -0.6717566847801208, 1.0]]","[[1.0, 1.0, 0.0], [0.0, 1.0, 1.0], [1.0, 0.24242424242424243, 0.0]]","[[5.0, 3.0, 3.0], [2.0, 4.0, 3.0], [3.0, 3.0, 3.0]]"
192,63,3,-9.112947463989258,-9.112947463989258,True,embb_g0_urllc_g1_conflict,0.6160595857565555,0.5555555555555556,4.0,1,0.5719824507703296,0.6160595857565555,-4.589383269753371,"[[-0.608897864818573, 0.21421311795711517, 0.3080599009990692], [-0.16428330540657043, 0.799653947353363, -0.9838447570800781], [-1.0, 0.5760118365287781, -0.27049463987350464]]","[[1.0, 1.0, 0.0], [0.0, 1.0, 1.0], [1.0, 0.12121212121212122, 0.0]]","[[4.0, 3.0, 3.0], [3.0, 4.0, 3.0], [3.0, 3.0, 3.0]]"
193,64,1,0.0,0.0,False,all_neutral,0.48709174157428325,0.4444444444444444,5.0,0,0.0024014215059617156,0.48709174157428325,-9.535398471827259,"[[-1.0, 0.38434991240501404, 0.15706002712249756], [1.0, -0.08425038307905197, -0.6101999282836914], [0.514818012714386, -0.11821714043617249, -0.13209930062294006]]","[[1.0, 1.0, 0.0], [0.17647058823529413, 1.0, 0.0], [0.7058823529411765, 0.18181818181818182, 1.0]]","[[3.0, 3.0, 3.0], [3.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
194,64,2,0.0,0.0,False,all_neutral,0.23867771419412395,0.3333333333333333,3.0,0,0.48709174157428325,0.23867771419412395,-1.2502850915732635,"[[0.2096577286720276, 1.0, -0.45494285225868225], [-0.028470056131482124, 0.4706801474094391, -0.17037490010261536], [-0.5808202624320984, 0.5311429500579834, -0.21892209351062775]]","[[1.0, 0.48484848484848486, 0.0], [1.0, 0.5454545454545454, 0.12121212121212122], [0.5882352941176471, 0.42424242424242425, 1.0]]","[[3.0, 3.0, 3.0], [3.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
195,64,3,-3.81022047996521,-3.81022047996521,True,all_neutral,0.25405570860116317,0.4444444444444444,2.0,0,0.23867771419412395,0.25405570860116317,-0.6449780975887937,"[[-0.1437811553478241, 0.37423110008239746, 0.5542465448379517], [-1.0, -1.0, -1.0], [-1.0, -1.0, -0.8838553428649902]]","[[1.0, 0.42424242424242425, 0.0], [1.0, 0.0, 0.0], [1.0, 0.12121212121212122, 1.0]]","[[3.0, 3.0, 3.0], [3.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
196,65,1,0.0,0.0,False,mmtc_g2_embb_g1_conflict,0.1496570683946169,0.4444444444444444,5.0,3,0.16465747969365457,0.1496570683946169,-10.939018467744937,"[[1.0, 1.0, 0.3455762565135956], [-0.47452521324157715, -1.0, 0.2781846225261688], [-1.0, -0.6221795678138733, -0.1177942082285881]]","[[0.47058823529411764, 0.0, 1.0], [0.8235294117647058, 0.6060606060606061, 1.0], [1.0, 0.7272727272727273, 1.0]]","[[3.0, 3.0, 3.0], [4.0, 3.0, 4.0], [3.0, 3.0, 3.0]]"
197,65,2,0.0,0.0,False,mmtc_g2_embb_g1_conflict,0.45382065031850083,0.5555555555555556,4.0,2,0.1496570683946169,0.45382065031850083,-6.832561149059721,"[[-0.7587171792984009, 0.46465834975242615, -1.0], [-1.0, 1.0, -0.578563392162323], [-1.0, 1.0, -1.0]]","[[1.0, 0.18181818181818182, 0.0], [1.0, 0.24242424242424243, 1.0], [0.35294117647058826, 1.0, 1.0]]","[[3.0, 3.0, 2.0], [5.0, 3.0, 4.0], [2.0, 3.0, 4.0]]"
198,65,3,-7.743179798126221,-7.743179798126221,True,mmtc_g2_embb_g1_conflict,0.6429956126925824,0.4444444444444444,4.0,0,0.45382065031850083,0.6429956126925824,-5.457959918721447,"[[0.5385586619377136, -0.638889729976654, 1.0], [0.6202546954154968, -1.0, 1.0], [-0.6852569580078125, 0.013172445818781853, 0.745779812335968]]","[[1.0, 0.0, 0.0], [1.0, 0.12121212121212122, 0.0], [0.0, 1.0, 1.0]]","[[3.0, 3.0, 2.0], [5.0, 3.0, 4.0], [2.0, 3.0, 4.0]]"
199,66,1,0.0,0.0,False,embb_g0_offload,0.3303038423097142,0.3333333333333333,4.0,2,0.08381391772395232,0.3303038423097142,-9.319287117277785,"[[-0.442787230014801, 0.866034209728241, -0.462397038936615], [-0.0626603215932846, 0.0604318268597126, -0.08259815722703934], [0.6014557480812073, 0.41561195254325867, -0.712407112121582]]","[[1.0, 0.7878787878787878, 0.7272727272727273], [1.0, 0.0, 0.0], [0.6470588235294118, 1.0, 0.0]]","[[3.0, 3.0, 3.0], [4.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
200,66,2,0.0,0.0,False,embb_g0_offload,0.15508621569227632,0.3333333333333333,3.0,2,0.3303038423097142,0.15508621569227632,-3.2342565198608293,"[[0.38367435336112976, -0.18880130350589752, 1.0], [-1.0, -0.1856267899274826, -1.0], [-0.5974256992340088, -0.5898513793945312, -0.7133444547653198]]","[[1.0, 0.48484848484848486, 0.7878787878787878], [1.0, 0.18181818181818182, 0.0], [1.0, 0.42424242424242425, 0.0]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
201,66,3,-4.7716264724731445,-4.7716264724731445,True,embb_g0_offload,0.09876543209876543,0.3333333333333333,1.0,2,0.15508621569227632,0.09876543209876543,-1.7613351125790098,"[[-0.21278321743011475, -0.2463417649269104, -0.1450418084859848], [-1.0, -1.0, -0.7428575754165649], [-1.0, 0.14272111654281616, -1.0]]","[[1.0, 0.0, 0.6666666666666666], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0]]","[[3.0, 3.0, 3.0], [4.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
202,67,1,0.0,0.0,False,embb_g0_offload,0.526609635553748,0.4444444444444444,4.0,1,0.08381391772395232,0.526609635553748,-11.089956943747062,"[[0.13346242904663086, 0.06498101353645325, 1.0], [0.8629035949707031, 0.3806914985179901, -1.0], [0.24517151713371277, -0.8138213753700256, -0.40818318724632263]]","[[1.0, 0.6666666666666666, 0.0], [1.0, 0.12121212121212122, 1.0], [0.058823529411764705, 1.0, 0.12121212121212122]]","[[4.0, 3.0, 3.0], [3.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
203,67,2,0.0,0.0,False,embb_g0_offload,0.5752474237322722,0.4444444444444444,3.0,1,0.526609635553748,0.5752474237322722,-7.215491985120073,"[[-0.23115549981594086, -1.0, -0.9430835843086243], [0.5829082727432251, 0.3253861963748932, -1.0], [-1.0, -1.0, 1.0]]","[[1.0, 0.12121212121212122, 0.06060606060606061], [1.0, 0.30303030303030304, 1.0], [0.0, 1.0, 0.0]]","[[4.0, 2.0, 3.0], [3.0, 3.0, 3.0], [2.0, 4.0, 3.0]]"
204,67,3,-7.907768726348877,-7.907768726348877,True,embb_g0_offload,0.43179267421691664,0.5555555555555556,3.0,1,0.5752474237322722,0.43179267421691664,-5.417857242318208,"[[1.0, -1.0, 1.0], [1.0, -0.6280398368835449, 1.0], [-1.0, 0.8109466433525085, -0.384032666683197]]","[[1.0, 1.0, 0.06060606060606061], [1.0, 0.0, 1.0], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 3.0], [3.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
205,68,1,0.0,0.0,False,urllc_g1_offload,0.6201520994432812,0.4444444444444444,5.0,1,0.08142026323844505,0.6201520994432812,-9.93512689071123,"[[-1.0, -0.19005775451660156, -0.30740174651145935], [1.0, -1.0, 0.8161288499832153], [0.6467211842536926, 0.2685759663581848, 0.6462287306785583]]","[[1.0, 0.0, 0.0], [0.7647058823529411, 0.9696969696969697, 1.0], [0.0, 1.0, 0.0]]","[[3.0, 3.0, 3.0], [3.0, 4.0, 3.0], [3.0, 3.0, 3.0]]"
206,68,2,0.0,0.0,False,urllc_g1_offload,0.33343536373839405,0.4444444444444444,3.0,0,0.6201520994432812,0.33343536373839405,-1.601405522781337,"[[-0.014873250387609005, 1.0, 0.3887459933757782], [-0.42649149894714355, -0.6018072366714478, -0.36021798849105835], [-0.2045084536075592, 0.14187520742416382, 0.7399048209190369]]","[[1.0, 0.30303030303030304, 0.0], [1.0, 1.0, 0.0], [0.0, 1.0, 0.12121212121212122]]","[[3.0, 3.0, 3.0], [3.0, 4.0, 3.0], [3.0, 3.0, 3.0]]"
207,68,3,-4.192330837249756,-4.192330837249756,True,urllc_g1_offload,0.4073053770023467,0.3333333333333333,3.0,2,0.33343536373839405,0.4073053770023467,-1.040459418531227,"[[-0.783595860004425, -1.0, -0.28200387954711914], [1.0, -1.0, -1.0], [-0.14489567279815674, -1.0, 0.4055669605731964]]","[[0.0, 1.0, 0.0], [1.0, 0.7878787878787878, 0.0], [1.0, 0.0, 0.0]]","[[3.0, 4.0, 3.0], [3.0, 4.0, 3.0], [3.0, 2.0, 3.0]]"
208,69,1,0.0,0.0,False,embb_g0_urllc_g1_conflict,0.05076383350473736,0.7777777777777778,6.0,3,0.16465747969365457,0.05076383350473736,-13.733881661445624,"[[-0.562821626663208, -0.023292575031518936, 1.0], [-0.47096624970436096, -0.8125642538070679, 0.151653453707695], [0.6754987239837646, 0.22275936603546143, 0.5340916514396667]]","[[1.0, 1.0, 0.6666666666666666], [0.9411764705882353, 1.0, 0.9696969696969697], [1.0, 0.9696969696969697, 0.42424242424242425]]","[[4.0, 3.0, 3.0], [3.0, 3.0, 3.0], [3.0, 4.0, 3.0]]"
