step,episode,episode_step,reward,episode_return,done,scenario_name,load_variance,overload_ratio,sla_count,handover_count,load_imbalance_start,load_imbalance_end,instant_reward_mean,bias_matrix,load_matrix,ue_count_matrix
1102,91,10,-0.3147929310798645,-8.634482100605965,False,embb_g0_offload,0.0008162432404856647,0.3333333333333333,1.0,1,0.0138761350882563,0.0008162432404856647,-0.3409127219552364,"[[-1.0, 0.2856889069080353, 0.6575865149497986], [-0.7501950860023499, 0.5924157500267029, -0.9610189199447632], [0.7396078109741211, -0.20064711570739746, 0.6545649766921997]]","[[1.0, 0.0, 0.06060606060606061], [1.0, 0.0, 0.12121212121212122], [1.0, 0.0, 0.06060606060606061]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
1103,91,11,-0.5877102613449097,-9.222192361950874,False,embb_g0_offload,0.0008162432404856647,0.3333333333333333,1.0,1,0.0008162432404856647,0.0008162432404856647,-0.5877102382103283,"[[-0.4852713346481323, -0.7067671418190002, 0.5233028531074524], [-0.09374240040779114, -0.2711135745048523, 0.8060737252235413], [-1.0, 0.8144098520278931, -0.38675540685653687]]","[[1.0, 0.0, 0.06060606060606061], [1.0, 0.0, 0.12121212121212122], [1.0, 0.0, 0.06060606060606061]]","[[3.0, 3.0, 3.0], [3.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
1104,91,12,-0.7593867182731628,-9.981579080224037,True,embb_g0_offload,0.006529945923885318,0.3333333333333333,1.0,1,0.0008162432404856647,0.006529945923885318,-0.7479593154767737,"[[0.7160800695419312, -0.49764764308929443, -0.3047364056110382], [-0.7340472340583801, -1.0, 0.1547999382019043], [0.734114408493042, 0.8805854916572571, -0.7547628879547119]]","[[1.0, 0.0, 0.12121212121212122], [1.0, 0.12121212121212122, 0.0], [1.0, 0.0, 0.12121212121212122]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
1105,92,1,-7.6013054847717285,-7.6013054847717285,False,embb_g0_offload,0.3975252860646591,0.6666666666666666,4.0,1,0.08381391772395232,0.3975252860646591,-6.97388295935931,"[[-0.1165761724114418, -0.5319234728813171, 0.0459975004196167], [-0.2346438318490982, 0.21279950439929962, 1.0], [0.09370120614767075, -0.8037793040275574, 0.01735799014568329]]","[[1.0, 0.9090909090909091, 1.0], [1.0, 0.0, 0.0], [0.8823529411764706, 0.06060606060606061, 1.0]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
1106,92,2,-3.036414861679077,-10.637720346450806,False,embb_g0_offload,0.2972692921314081,0.5555555555555556,3.0,1,0.3975252860646591,0.2972692921314081,-3.2369268140484233,"[[-0.9598274230957031, -1.0, -0.03250899910926819], [0.5232164859771729, -0.4327821135520935, -0.21120239794254303], [0.557123064994812, -0.4899231791496277, 0.4122999310493469]]","[[0.9411764705882353, 0.8484848484848485, 1.0], [1.0, 0.18181818181818182, 0.0], [0.9411764705882353, 0.48484848484848486, 1.0]]","[[3.0, 3.0, 3.0], [2.0, 3.0, 3.0], [4.0, 3.0, 3.0]]"
1107,92,3,-1.7412912845611572,-12.379011631011963,False,embb_g0_offload,0.22222222222222224,0.5555555555555556,3.0,1,0.2972692921314081,0.22222222222222224,-1.891385417192097,"[[-0.7931039929389954, -0.5343326330184937, -1.0], [0.44168564677238464, -0.7458391189575195, 0.8349124193191528], [-0.14460968971252441, -0.7298688292503357, 1.0]]","[[1.0, 0.0, 1.0], [1.0, 0.0, 0.0], [1.0, 0.0, 1.0]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
1108,92,4,-1.3976234197616577,-13.77663505077362,False,embb_g0_offload,0.2230384654627079,0.5555555555555556,2.0,1,0.22222222222222224,0.2230384654627079,-1.3959909001990158,"[[1.0, -0.3813434839248657, -0.18647292256355286], [1.0, -0.6280777454376221, 0.9370478391647339], [-1.0, -1.0, -0.01442486047744751]]","[[1.0, 0.06060606060606061, 1.0], [1.0, 0.0, 0.0], [1.0, 0.0, 1.0]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1109,92,5,-0.7773096561431885,-14.553944706916809,False,embb_g0_offload,0.20840539892652718,0.4444444444444444,2.0,2,0.2230384654627079,0.20840539892652718,-0.8065757908161234,"[[-0.9138278365135193, 0.4012785255908966, -0.3364133834838867], [0.2925946116447449, -0.5088903307914734, 1.0], [0.0153023861348629, -1.0, -0.767040491104126]]","[[0.7647058823529411, 0.0, 1.0], [1.0, 0.0, 0.06060606060606061], [1.0, 0.0, 1.0]]","[[3.0, 3.0, 3.0], [2.0, 3.0, 3.0], [4.0, 3.0, 3.0]]"
1110,92,6,-0.6386085152626038,-15.192553222179413,False,embb_g0_offload,0.2067136006529946,0.4444444444444444,1.0,1,0.20840539892652718,0.2067136006529946,-0.6419920891935317,"[[-0.26787421107292175, 0.9327596426010132, 0.04826292395591736], [1.0, 1.0, 0.14560462534427643], [-0.22514194250106812, -0.34620773792266846, 0.7250566482543945]]","[[1.0, 0.24242424242424243, 0.8484848484848485], [1.0, 0.0, 0.0], [1.0, 0.0, 1.0]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
1111,92,7,-1.1217011213302612,-16.314254343509674,False,embb_g0_offload,0.2352821140699929,0.5555555555555556,2.0,1,0.2067136006529946,0.2352821140699929,-1.0645640359986044,"[[0.5339235663414001, -0.10397545993328094, 0.2615887522697449], [0.878484308719635, 0.3757302761077881, 0.005562923848628998], [-0.36503303050994873, 1.0, 0.09656094014644623]]","[[1.0, 0.24242424242424243, 1.0], [1.0, 0.0, 0.0], [1.0, 0.0, 1.0]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1112,92,8,0.21968473494052887,-16.094569608569145,False,embb_g0_offload,0.01877359453117029,0.3333333333333333,0.0,2,0.2352821140699929,0.01877359453117029,-0.21333229770236206,"[[-1.0, 1.0, -1.0], [0.19672580063343048, -0.32555341720581055, -0.30966830253601074], [-1.0, 0.48103687167167664, 0.6463356614112854]]","[[1.0, 0.24242424242424243, 0.24242424242424243], [1.0, 0.0, 0.18181818181818182], [1.0, 0.0, 0.36363636363636365]]","[[3.0, 3.0, 3.0], [2.0, 3.0, 3.0], [4.0, 3.0, 3.0]]"
1113,92,9,-0.3498333990573883,-16.444403007626534,False,embb_g0_offload,0.06938067544128149,0.3333333333333333,0.0,0,0.01877359453117029,0.06938067544128149,-0.24861923199027106,"[[0.4283062219619751, -1.0, -1.0], [-1.0, -0.5966493487358093, 0.19277818500995636], [1.0, -0.34264445304870605, 1.0]]","[[1.0, 0.7878787878787878, 0.0], [1.0, 0.18181818181818182, 0.0], [1.0, 0.30303030303030304, 0.06060606060606061]]","[[3.0, 3.0, 3.0], [2.0, 3.0, 3.0], [4.0, 3.0, 3.0]]"
1114,92,10,-0.556887686252594,-17.001290693879128,False,embb_g0_offload,0.17304356698296097,0.3333333333333333,0.0,0,0.06938067544128149,0.17304356698296097,-0.34956190721291514,"[[0.9968336224555969, 0.1665981560945511, -0.9899662137031555], [-0.6845090985298157, -1.0, 0.2976614832878113], [0.21740318834781647, -1.0, 1.0]]","[[1.0, 0.8484848484848485, 0.0], [1.0, 0.0, 0.0], [1.0, 0.0, 0.24242424242424243]]","[[3.0, 3.0, 3.0], [2.0, 3.0, 3.0], [4.0, 3.0, 3.0]]"
1115,92,11,0.17994080483913422,-16.821349889039993,False,embb_g0_offload,0.003264972961942659,0.3333333333333333,0.0,2,0.17304356698296097,0.003264972961942659,-0.15961638291451788,"[[0.03968329727649689, 0.38442522287368774, -0.4158392548561096], [-0.012852966785430908, -0.8656389117240906, -0.9700962901115417], [-1.0, 0.15763980150222778, 0.653450608253479]]","[[1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [1.0, 0.0, 0.12121212121212122]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1116,92,12,-0.17023012042045593,-16.99158000946045,True,embb_g0_offload,0.0,0.3333333333333333,0.0,0,0.003264972961942659,0.0,-0.17676006313471715,"[[0.902997612953186, -0.5652084946632385, -0.15861882269382477], [0.953952431678772, 0.5958263278007507, 0.9796414375305176], [-1.0, 1.0, 0.5796447992324829]]","[[1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1117,93,1,-11.629767417907715,-11.629767417907715,False,embb_g0_offload,0.27180899908172634,0.4444444444444444,5.0,1,0.08381391772395232,0.27180899908172634,-11.253777115676186,"[[-0.6555914282798767, 0.7068371176719666, -1.0], [-1.0, -1.0, -1.0], [-0.07298481464385986, 1.0, 0.29215207695961]]","[[1.0, 0.9090909090909091, 0.7272727272727273], [1.0, 0.0, 0.0], [1.0, 0.7272727272727273, 0.7272727272727273]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
1118,93,2,-3.929110527038574,-15.558877944946289,False,embb_g0_offload,0.5487195184164881,0.5555555555555556,3.0,0,0.27180899908172634,0.5487195184164881,-3.375289515483459,"[[1.0, 0.06012850999832153, -0.9523004293441772], [-0.025666113942861557, 0.9936076998710632, 1.0], [1.0, 0.16350646317005157, -0.24910666048526764]]","[[0.0, 1.0, 1.0], [1.0, 0.42424242424242425, 0.0], [1.0, 0.24242424242424243, 1.0]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
1119,93,3,-0.1556631475687027,-15.714541092514992,False,embb_g0_offload,0.03999591878379758,0.3333333333333333,2.0,1,0.5487195184164881,0.03999591878379758,-1.1731103517678656,"[[0.25081485509872437, -0.8917940855026245, -0.3153168261051178], [0.06566961109638214, 0.9884234666824341, -0.5737451910972595], [-0.42503103613853455, 0.159541517496109, -0.2645074725151062]]","[[1.0, 0.0, 0.42424242424242425], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1120,93,4,-1.0306912660598755,-16.745232358574867,False,embb_g0_offload,0.0016324864809713294,0.3333333333333333,2.0,0,0.03999591878379758,0.0016324864809713294,-1.1074181810992867,"[[0.1951838582754135, -1.0, -0.034734077751636505], [0.8086352944374084, -0.4037037193775177, 1.0], [-0.25284063816070557, 1.0, 0.23353976011276245]]","[[1.0, 0.06060606060606061, 0.0], [1.0, 0.0, 0.06060606060606061], [1.0, 0.0, 0.0]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1121,93,5,-0.21890415251255035,-16.964136511087418,False,embb_g0_offload,0.0,0.3333333333333333,1.0,2,0.0016324864809713294,0.0,-0.22216913038153863,"[[-0.3354675769805908, 0.03771059215068817, -1.0], [1.0, -0.4451112151145935, -0.03955090045928955], [-1.0, -0.26042845845222473, 1.0]]","[[1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 3.0], [3.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1122,93,6,-0.5979380011558533,-17.56207451224327,False,embb_g0_offload,0.0,0.3333333333333333,1.0,2,0.0,0.0,-0.5979380288217105,"[[0.7138177156448364, -1.0, 0.8152905702590942], [-0.41726890206336975, 0.38158470392227173, -0.3014589250087738], [0.11710569262504578, -1.0, -0.02593173086643219]]","[[1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1123,93,7,-0.725960373878479,-18.28803488612175,False,embb_g0_offload,0.0008162432404856647,0.3333333333333333,1.0,0,0.0,0.0008162432404856647,-0.7243279103906737,"[[0.5791088938713074, -0.5197845101356506, -0.04846544563770294], [-1.0, -1.0, 0.5029707551002502], [0.8440055251121521, -1.0, 0.0006927996873855591]]","[[1.0, 0.0, 0.12121212121212122], [1.0, 0.0, 0.12121212121212122], [1.0, 0.0, 0.06060606060606061]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1124,93,8,-0.7917742729187012,-19.07980915904045,False,embb_g0_offload,0.010611162126313644,0.3333333333333333,1.0,0,0.0008162432404856647,0.010611162126313644,-0.7721844142739835,"[[1.0, -0.6335944533348083, 0.12568198144435883], [0.290238618850708, -0.524485170841217, 0.6734258532524109], [-1.0, -0.9139893651008606, -0.8936493396759033]]","[[1.0, 0.0, 0.36363636363636365], [1.0, 0.0, 0.18181818181818182], [1.0, 0.12121212121212122, 0.18181818181818182]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1125,93,9,-0.20711711049079895,-19.28692626953125,False,embb_g0_offload,0.004897459442913989,0.3333333333333333,0.0,0,0.010611162126313644,0.004897459442913989,-0.21854451367985345,"[[1.0, -1.0, -0.7200194597244263], [-0.36731114983558655, -1.0, -0.45892030000686646], [0.7830668687820435, 0.20486122369766235, -0.1817024201154709]]","[[1.0, 0.24242424242424243, 0.12121212121212122], [1.0, 0.30303030303030304, 0.0], [1.0, 0.36363636363636365, 0.06060606060606061]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1126,93,10,-0.27783530950546265,-19.564761579036713,False,embb_g0_offload,0.03591470258136925,0.3333333333333333,0.0,0,0.004897459442913989,0.03591470258136925,-0.2158008114016436,"[[0.44210195541381836, 0.6235564351081848, -0.12336269021034241], [1.0, 0.8264649510383606, 1.0], [-0.217074453830719, -0.43748849630355835, 0.35374248027801514]]","[[1.0, 0.12121212121212122, 0.24242424242424243], [1.0, 0.0, 0.0], [1.0, 0.36363636363636365, 0.0]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1127,93,11,-0.1530008465051651,-19.717762425541878,False,embb_g0_offload,0.027752270176512602,0.3333333333333333,0.0,0,0.03591470258136925,0.027752270176512602,-0.1693257082806279,"[[0.021703146398067474, 0.04757826775312424, 1.0], [-0.4218951463699341, 0.33437663316726685, -0.6149455904960632], [0.37061768770217896, -0.8430153131484985, -1.0]]","[[1.0, 0.18181818181818182, 0.18181818181818182], [1.0, 0.18181818181818182, 0.0], [1.0, 0.48484848484848486, 0.0]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1128,93,12,-0.37174391746520996,-20.089506343007088,True,embb_g0_offload,0.07917559432710948,0.3333333333333333,0.0,1,0.027752270176512602,0.07917559432710948,-0.2688972706460408,"[[-0.7506917119026184, 0.015313908457756042, 1.0], [-0.5752261281013489, -1.0, -0.9898857474327087], [-0.22025549411773682, -0.2488172948360443, -0.9299521446228027]]","[[1.0, 0.0, 0.24242424242424243], [1.0, 0.0, 0.0], [1.0, 0.5454545454545454, 0.0]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
1129,94,1,-8.691532135009766,-8.691532135009766,False,embb_g0_offload,0.17765858931844042,0.4444444444444444,4.0,2,0.08381391772395232,0.17765858931844042,-8.50384277995884,"[[0.8312032222747803, -0.9263533353805542, -0.09534397721290588], [0.9364792108535767, -0.25754907727241516, 1.0], [-1.0, 0.406770259141922, 0.8716230988502502]]","[[1.0, 0.6666666666666666, 0.6666666666666666], [0.29411764705882354, 1.0, 0.6060606060606061], [1.0, 0.5454545454545454, 1.0]]","[[4.0, 2.0, 3.0], [3.0, 4.0, 3.0], [2.0, 3.0, 3.0]]"
1130,94,2,-2.9765641689300537,-11.66809630393982,False,embb_g0_offload,0.33955718804203655,0.3333333333333333,2.0,1,0.17765858931844042,0.33955718804203655,-2.6527670831157337,"[[0.068867526948452, 0.022899070754647255, 0.10006311535835266], [0.4890235662460327, -0.12201091647148132, 0.39784398674964905], [0.7381070852279663, 0.8559541702270508, 1.0]]","[[1.0, 0.48484848484848486, 0.42424242424242425], [0.0, 1.0, 0.18181818181818182], [1.0, 0.30303030303030304, 0.0]]","[[4.0, 3.0, 3.0], [3.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1131,94,3,0.014873865991830826,-11.653222437947989,False,embb_g0_offload,0.010611162126313644,0.3333333333333333,1.0,0,0.33955718804203655,0.010611162126313644,-0.6430181861629806,"[[0.15331372618675232, -0.7135007977485657, -0.29786431789398193], [-0.9393404722213745, 0.8201935291290283, 0.4938699007034302], [-0.411760538816452, -0.33870720863342285, 0.8992003798484802]]","[[1.0, 0.12121212121212122, 0.0], [1.0, 0.0, 0.18181818181818182], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 3.0], [3.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1132,94,4,-0.34996354579925537,-12.003185983747244,False,embb_g0_offload,0.0138761350882563,0.3333333333333333,1.0,0,0.010611162126313644,0.0138761350882563,-0.34343360634153663,"[[0.7233943343162537, 0.84986412525177, -0.22055239975452423], [0.793387770652771, -0.7579373717308044, 0.30002737045288086], [1.0, 1.0, 1.0]]","[[1.0, 0.06060606060606061, 0.0], [1.0, 0.0, 0.24242424242424243], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 3.0], [3.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1133,94,5,-0.22077926993370056,-12.223965253680944,False,embb_g0_offload,0.029384756657483937,0.3333333333333333,0.0,1,0.0138761350882563,0.029384756657483937,-0.18976203113978724,"[[0.8762159943580627, 0.8382108211517334, -0.768562912940979], [-1.0, -0.3537023663520813, 0.7212338447570801], [0.9042806029319763, 0.2904309928417206, 1.0]]","[[1.0, 0.0, 0.0], [1.0, 0.0, 0.36363636363636365], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 2.0], [3.0, 3.0, 4.0], [2.0, 3.0, 3.0]]"
1134,94,6,-0.14178486168384552,-12.36575011536479,False,embb_g0_offload,0.01061116212631364,0.3333333333333333,0.0,2,0.029384756657483937,0.01061116212631364,-0.17933205802723223,"[[-0.8523439168930054, 0.8569932579994202, -1.0], [-1.0, 1.0, 0.4720548987388611], [0.6636360287666321, -0.8246729969978333, 1.0]]","[[1.0, 0.06060606060606061, 0.0], [1.0, 0.30303030303030304, 0.0], [1.0, 0.24242424242424243, 0.0]]","[[3.0, 3.0, 3.0], [3.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
1135,94,7,-1.9367611408233643,-14.302511256188154,False,embb_g0_offload,0.5105601469237833,0.3333333333333333,1.0,2,0.01061116212631364,0.5105601469237833,-0.9368631650832294,"[[-0.23108302056789398, -0.05227955803275108, -0.3388490378856659], [-1.0, 0.7882077693939209, 1.0], [1.0, -1.0, 0.824562668800354]]","[[1.0, 0.0, 0.0], [0.0, 0.5454545454545454, 1.0], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 2.0], [2.0, 3.0, 4.0], [3.0, 3.0, 3.0]]"
1136,94,8,0.45922186970710754,-13.843289386481047,False,embb_g0_offload,0.12304866850321396,0.4444444444444444,0.0,1,0.5105601469237833,0.12304866850321396,-0.31580107514184996,"[[0.08023010939359665, -0.026519667357206345, 0.405001163482666], [-1.0, 0.8467720746994019, 0.9041131734848022], [0.06678644567728043, -0.4320266842842102, -0.9885679483413696]]","[[1.0, 0.0, 0.18181818181818182], [1.0, 0.0, 1.0], [1.0, 0.0, 0.36363636363636365]]","[[3.0, 3.0, 2.0], [3.0, 3.0, 4.0], [3.0, 3.0, 3.0]]"
1137,94,9,-0.30772602558135986,-14.151015412062407,False,embb_g0_offload,0.08999081726354453,0.4444444444444444,0.0,1,0.12304866850321396,0.08999081726354453,-0.37384173598593007,"[[0.5257343053817749, -0.4175310432910919, -1.0], [1.0, -0.5593724250793457, -0.49236810207366943], [0.8888437151908875, 0.6783328056335449, -0.31334078311920166]]","[[1.0, 0.36363636363636365, 0.0], [1.0, 1.0, 0.0], [1.0, 0.36363636363636365, 0.0]]","[[3.0, 3.0, 3.0], [3.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
1138,94,10,-0.10168223828077316,-14.25269765034318,False,embb_g0_offload,0.04326089174574024,0.3333333333333333,0.0,2,0.08999081726354453,0.04326089174574024,-0.19514208740963515,"[[0.621868371963501, 0.29092681407928467, -0.43195247650146484], [-1.0, 0.60857754945755, 0.81636643409729], [-0.22886474430561066, -0.23724797368049622, -1.0]]","[[1.0, 0.12121212121212122, 0.0], [1.0, 0.0, 0.42424242424242425], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 2.0], [3.0, 3.0, 4.0], [2.0, 3.0, 3.0]]"
1139,94,11,-0.11752227693796158,-14.370219927281141,False,embb_g0_offload,0.01714110805019896,0.3333333333333333,0.0,0,0.04326089174574024,0.01714110805019896,-0.169761842231897,"[[0.54487544298172, 0.13812623918056488, -1.0], [-0.4568970799446106, -0.40953731536865234, 1.0], [1.0, 0.8624165058135986, -0.22996026277542114]]","[[1.0, 0.0, 0.0], [1.0, 0.30303030303030304, 0.0], [1.0, 0.24242424242424243, 0.0]]","[[4.0, 3.0, 2.0], [3.0, 3.0, 4.0], [2.0, 3.0, 3.0]]"
1140,94,12,-0.1504809409379959,-14.520700868219137,True,embb_g0_offload,0.006529945923885318,0.3333333333333333,0.0,1,0.01714110805019896,0.006529945923885318,-0.1717032651241799,"[[0.3380075693130493, 1.0, 0.5339741706848145], [0.23125065863132477, 0.052178606390953064, -0.8760335445404053], [-0.2888876497745514, 0.480415940284729, -0.0064779967069625854]]","[[1.0, 0.12121212121212122, 0.0], [1.0, 0.0, 0.12121212121212122], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 3.0], [3.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1141,95,1,-10.01961612701416,-10.01961612701416,False,embb_g0_offload,0.1436115021099817,0.7777777777777778,4.0,1,0.08381391772395232,0.1436115021099817,-9.900020798033873,"[[-1.0, 1.0, -1.0], [0.8712595701217651, -1.0, 0.5480278730392456], [0.21480509638786316, -0.3946780860424042, 0.2700914740562439]]","[[1.0, 0.30303030303030304, 1.0], [1.0, 0.9090909090909091, 1.0], [0.9411764705882353, 0.0, 1.0]]","[[4.0, 3.0, 3.0], [3.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1142,95,2,-6.38102912902832,-16.40064525604248,False,embb_g0_offload,0.2071217222732374,0.5555555555555556,3.0,0,0.1436115021099817,0.2071217222732374,-6.254008664110585,"[[0.46368250250816345, 1.0, 0.0704297125339508], [1.0, 1.0, 1.0], [-0.7697598934173584, -1.0, -0.48556119203567505]]","[[1.0, 0.24242424242424243, 0.9090909090909091], [1.0, 0.36363636363636365, 1.0], [1.0, 0.24242424242424243, 0.0]]","[[4.0, 3.0, 3.0], [3.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1143,95,3,-1.5080612897872925,-17.908706545829773,False,embb_g0_offload,0.22956841138659323,0.5555555555555556,2.0,1,0.2071217222732374,0.22956841138659323,-1.4631679408282492,"[[0.7765429615974426, 0.5897912383079529, 0.14167536795139313], [-1.0, -0.20682401955127716, -1.0], [-0.7994916439056396, -0.20492784678936005, 1.0]]","[[1.0, 0.0, 1.0], [1.0, 0.18181818181818182, 1.0], [1.0, 0.0, 0.0]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1144,95,4,-0.8304444551467896,-18.739151000976562,False,embb_g0_offload,0.2352821140699929,0.5555555555555556,1.0,0,0.22956841138659323,0.2352821140699929,-0.8190170278908723,"[[-0.8629840612411499, -0.7484752535820007, 0.4032326936721802], [0.2572605013847351, -0.19670794904232025, 0.6688035726547241], [-0.2943371832370758, 1.0, -0.6020278930664062]]","[[1.0, 0.0, 1.0], [1.0, 0.24242424242424243, 1.0], [1.0, 0.0, 0.0]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1145,95,5,-0.6278286576271057,-19.366979658603668,False,embb_g0_offload,0.09774512804815835,0.4444444444444444,1.0,1,0.2352821140699929,0.09774512804815835,-0.9029026588043072,"[[-0.8910456299781799, 1.0, -1.0], [-0.9624824523925781, -0.04836954176425934, 0.32641369104385376], [-0.002500561997294426, -0.4511122405529022, 0.18863032758235931]]","[[1.0, 0.30303030303030304, 0.36363636363636365], [1.0, 0.18181818181818182, 1.0], [1.0, 0.0, 0.42424242424242425]]","[[4.0, 3.0, 3.0], [3.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1146,95,6,-1.2926526069641113,-20.65963226556778,False,embb_g0_offload,0.2269156208550148,0.4444444444444444,1.0,2,0.09774512804815835,0.2269156208550148,-1.0343116365362555,"[[-0.2991805672645569, -0.9113021492958069, -0.8418979048728943], [0.7283445596694946, 0.8570694923400879, -1.0], [-0.46265727281570435, -0.678986668586731, -0.7654972672462463]]","[[1.0, 0.6666666666666666, 0.24242424242424243], [1.0, 0.18181818181818182, 0.9090909090909091], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 5.0], [3.0, 3.0, 3.0], [2.0, 3.0, 1.0]]"
1147,95,7,-0.4780564606189728,-21.137688726186752,False,embb_g0_offload,0.17079889807162538,0.4444444444444444,1.0,3,0.2269156208550148,0.17079889807162538,-0.5902899176446025,"[[-0.3370315134525299, 0.4147292971611023, -1.0], [-0.19835467636585236, 0.3521946966648102, 0.1805877536535263], [0.027761971578001976, 0.12672105431556702, 1.0]]","[[1.0, 0.0, 0.36363636363636365], [1.0, 0.0, 1.0], [1.0, 0.0, 0.0]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1148,95,8,0.06692048907279968,-21.070768237113953,False,embb_g0_offload,0.026119783695541268,0.3333333333333333,0.0,0,0.17079889807162538,0.026119783695541268,-0.22243773993761176,"[[0.39964357018470764, -1.0, -0.9316779971122742], [0.21325021982192993, -1.0, 0.5203375816345215], [-0.1066625565290451, -0.21716612577438354, 1.0]]","[[1.0, 0.0, 0.5454545454545454], [1.0, 0.06060606060606061, 0.24242424242424243], [1.0, 0.0, 0.6060606060606061]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1149,95,9,-0.21545898914337158,-21.286227226257324,False,embb_g0_offload,0.03509845934088359,0.3333333333333333,0.0,1,0.026119783695541268,0.03509845934088359,-0.19750164314426136,"[[-1.0, -1.0, -0.5001224279403687], [-0.24537456035614014, 0.6601885557174683, 1.0], [-0.04904068261384964, 1.0, -0.0659879595041275]]","[[1.0, 0.42424242424242425, 0.36363636363636365], [1.0, 0.30303030303030304, 0.0], [1.0, 0.24242424242424243, 0.0]]","[[4.0, 3.0, 3.0], [3.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
1150,95,10,-0.6688467264175415,-21.955073952674866,False,embb_g0_offload,0.18038975614733194,0.3333333333333333,0.0,2,0.03509845934088359,0.18038975614733194,-0.3782641368284524,"[[1.0, -0.1329798698425293, 0.43942490220069885], [1.0, 0.312346488237381, 1.0], [-0.066556915640831, 1.0, -0.9964197874069214]]","[[1.0, 0.30303030303030304, 0.8484848484848485], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 5.0], [3.0, 3.0, 3.0], [2.0, 3.0, 1.0]]"
