phase,episode,global_step,snapshot_name,expected_case,local_load,neighbor_load,scenario_local_load,scenario_neighbor_load,local_ue_count,neighbor_ue_count,local_bias,neighbor_bias,mean_raw_action,mean_applied_offset,mean_desired_offset,mean_tracking_error,handover_attempts,handover_successes,handover_failures,handover_ping_pongs,episode_return
train,3292,29637,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-4.0464351707034645,-4.222222222222222,-5.066666666666666,0.8444444444444442,3,3,0,0,-1.5220923570450395
train,3293,29646,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.111111111111111,2.888888888888889,-1.0,1.0,-3.510972605811225,-3.3333333333333335,-5.1989191446373475,1.8655858113040138,3,3,0,1,-3.096798315644264
train,3294,29655,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-2.0082927809821234,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-0.8134800200350583
train,3295,29664,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.0,2.0,-1.0,1.0,-2.174346129099528,-4.666666666666667,-6.0,1.3333333333333333,1,1,0,0,-0.6435359111055732
train,3296,29673,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-1.8962589899698894,-4.666666666666667,-5.940121949796426,1.2734552831297594,2,2,0,0,-3.8373566567897797
train,3297,29682,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.7777777777777778,4.222222222222222,-1.0,1.0,-4.512967639499241,-4.666666666666667,-4.995236326553464,0.32856965988679665,4,4,0,0,-0.7025584285147488
train,3298,29691,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-2.0546299616495767,-4.444444444444445,-5.912754643264114,1.4683101988196694,2,2,0,1,-2.309381991624832
train,3299,29700,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.888888888888889,2.111111111111111,-1.0,1.0,-3.930092202292548,-4.0,-5.409003241419681,1.4090032414196811,2,2,0,0,-1.9261433747597039
train,3300,29709,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.5555555555555556,4.444444444444445,-1.0,1.0,-4.767528057098389,-4.444444444444445,-4.957650114466765,0.5132056700223212,4,4,0,0,-0.4217844707891345
train,3301,29718,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.0,3.0,-1.0,1.0,-3.7663323084513345,-4.666666666666667,-5.957813242497085,1.2911465758304186,2,2,0,1,-2.5726703703403473
train,3302,29727,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.0,2.0,-1.0,1.0,-1.6296172671847873,-4.444444444444445,-6.0,1.5555555555555556,1,1,0,0,-1.3656926814001054
train,3303,29736,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-2.9249154726664224,-4.444444444444445,-5.8402605925528865,1.3958161481084423,3,3,0,1,-1.8286123722791672
train,3304,29745,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.7777777777777777,3.2222222222222223,-1.0,1.0,-4.7977483537462025,-4.444444444444445,-5.222222222222222,0.7777777777777776,3,3,0,0,-2.3570064122322947
train,3305,29754,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.2222222222222223,3.7777777777777777,-1.0,1.0,-4.384988625844319,-4.222222222222222,-5.7450564954294885,1.5228342732072664,3,3,0,0,-1.3980885688215494
train,3306,29763,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-4.560728973812527,-4.666666666666667,-5.066666666666666,0.39999999999999974,3,3,0,0,-0.837147829355672
train,3307,29772,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-4.269458770751953,-4.222222222222222,-5.066666666666666,0.8444444444444442,3,3,0,0,-0.6557378440629691
train,3308,29781,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-2.5175937016805015,-4.666666666666667,-5.9613043661579335,1.294637699491267,1,1,0,0,-2.273185820085928
train,3309,29790,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-2.4665366808573403,-4.444444444444445,-6.0,1.5555555555555556,1,1,0,0,-0.9884689545724541
train,3310,29799,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.7777777777777778,4.222222222222222,-1.0,1.0,-3.8087295161353216,-3.7777777777777777,-4.9776251185435445,1.1998473407657662,4,4,0,0,-0.8415000701788813
train,3311,29808,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-4.5081670549180775,-4.444444444444445,-5.21726606264173,0.7728216181972863,2,2,0,0,-3.3321382589638233
train,3312,29817,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.111111111111111,1.8888888888888888,-1.0,1.0,-2.667072746488783,-4.222222222222222,-5.828639418287287,1.6064171960650653,1,1,0,0,-1.0183351913001388
train,3313,29826,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.2222222222222223,3.7777777777777777,-1.0,1.0,-4.5976559321085615,-4.222222222222222,-5.9322679167864365,1.7100456945642142,3,3,0,1,-6.536950647830963
train,3314,29835,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.3333333333333333,4.666666666666667,-1.0,1.0,-3.9715587033165827,-4.222222222222222,-4.687371115083604,0.465148892861381,4,4,0,1,-1.3023027405142784
train,3315,29844,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-3.24119414223565,-4.444444444444445,-5.962356672986325,1.517912228541881,2,2,0,0,-1.4394831717945635
train,3316,29853,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.5555555555555554,2.4444444444444446,-1.0,1.0,-2.8662730058034263,-4.222222222222222,-6.0,1.7777777777777777,2,2,0,0,-1.6954352527391165
train,3317,29862,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-4.219920264350043,-4.444444444444445,-5.195654241356888,0.751209796912442,3,3,0,0,-1.0475314639043063
train,3318,29871,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-4.538644340303209,-4.222222222222222,-5.442259034161647,1.2200368119394238,3,3,0,0,-0.5691944106947631
train,3319,29880,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.111111111111111,2.888888888888889,-1.0,1.0,-3.2230058246188693,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-2.0167541990522295
train,3320,29889,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.2222222222222223,3.7777777777777777,-1.0,1.0,-3.1109346283806696,-4.444444444444445,-5.934578611767047,1.4901341673226025,3,3,0,1,-1.7686024755239487
train,3321,29898,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-4.682115607791477,-4.444444444444445,-5.066666666666666,0.622222222222222,3,3,0,0,-1.3979313417803496
train,3322,29907,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-1.9463830788930256,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-1.0836062864400446
train,3323,29916,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-4.5199863115946455,-4.666666666666667,-5.970917272865441,1.3042506061987746,3,3,0,0,-1.3814204277005047
train,3324,29925,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.8888888888888888,3.111111111111111,-1.0,1.0,-4.273519833882649,-4.222222222222222,-5.213087021734032,0.9908647995118101,3,3,0,0,-1.1184990466572344
train,3325,29934,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-4.97103672557407,-4.666666666666667,-5.940188148743033,1.273521482076367,3,3,0,0,-2.1392875800374895
train,3326,29943,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.0,2.0,-1.0,1.0,-3.7369488610161676,-4.0,-5.755852544269719,1.7558525442697197,1,1,0,1,-3.835950255393982
train,3327,29952,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.111111111111111,1.8888888888888888,-1.0,1.0,-2.523868030971951,-4.666666666666667,-6.0,1.3333333333333333,1,1,0,0,-1.1499335027765483
train,3328,29961,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-4.188402758704291,-4.444444444444445,-5.139044227066854,0.6945997826224098,3,3,0,1,-2.827414557337761
train,3329,29970,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-4.951454480489095,-4.666666666666667,-5.181501351289135,0.5148346846224685,3,3,0,0,-0.9876026483252645
train,3330,29979,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-4.115009519788954,-4.222222222222222,-5.066666666666666,0.8444444444444442,3,3,0,0,-0.5523983195889741
train,3331,29988,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-3.2418073548210993,-4.666666666666667,-6.0,1.3333333333333333,2,2,0,0,-3.0364133664406836
train,3332,29997,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,4.0,1.0,-1.0,1.0,-2.2533780203925238,-4.666666666666667,-6.0,1.3333333333333333,0,0,0,0,-1.8239524632226676
train,3333,30006,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-2.910218980577257,-4.666666666666667,-5.9603203563235985,1.2936536896569315,2,2,0,0,-2.462574090110138
train,3334,30015,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-4.405411720275879,-4.444444444444445,-4.726516679333211,0.28207223488876626,3,3,0,1,-1.8091211467981339
train,3335,30024,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.2222222222222223,3.7777777777777777,-1.0,1.0,-4.131440056694879,-4.666666666666667,-5.7789254819033165,1.1122588152366493,3,3,0,1,-1.5172720029950142
train,3336,30033,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-4.506296740637885,-4.0,-6.0,2.0,2,2,0,0,-2.317565025994554
train,3337,30042,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.4444444444444444,4.555555555555555,-1.0,1.0,-3.962140162785848,-4.0,-4.966673896678101,0.966673896678101,4,4,0,0,-0.4904513033106923
train,3338,30051,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-4.317365434434679,-4.222222222222222,-5.066666666666666,0.8444444444444442,3,3,0,0,-1.2211226737126708
train,3339,30060,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-3.683722893397013,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-1.832358798244968
train,3340,30069,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-3.365060673819648,-3.7777777777777777,-5.572195152286246,1.7944173745084677,3,3,0,0,-0.6796319843269885
train,3341,30078,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-3.469546847873264,-4.222222222222222,-6.0,1.7777777777777777,2,2,0,0,-1.3347378170583397
train,3342,30087,fixed_embb_offload_snapshot,offload,0.3333333333333333,1.0,0.303921568627451,0.20588235294117646,0.7777777777777778,4.222222222222222,-1.0,1.0,-4.271999756495158,-4.222222222222222,-5.120329644769143,0.8981074225469207,4,4,0,0,-0.8902958049438894
train,3343,30096,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-4.115399572584364,-4.444444444444445,-5.891449336239743,1.4470048917952985,3,3,0,0,-0.766908418154344
train,3344,30105,fixed_embb_offload_snapshot,offload,0.3333333333333333,1.0,0.303921568627451,0.20588235294117646,0.8888888888888888,4.111111111111111,-1.0,1.0,-4.781911849975586,-4.222222222222222,-5.114340140956853,0.892117918734631,4,4,0,0,-0.5541146994801238
train,3345,30114,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-2.0878853268093533,-4.666666666666667,-5.9343991913312,1.2677325246645326,2,2,0,0,-0.4930790418293327
train,3346,30123,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,4.0,1.0,-1.0,1.0,-2.086380375756158,-4.444444444444445,-6.0,1.5555555555555556,0,0,0,0,-1.2091614834498614
train,3347,30132,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.0,3.0,-1.0,1.0,-3.793741332160102,-4.222222222222222,-5.928803026673844,1.7065808044516224,2,2,0,1,-2.8636896908283234
train,3348,30141,fixed_embb_offload_snapshot,offload,0.4444444444444444,1.0,0.40522875816993464,0.20588235294117646,0.5555555555555556,4.444444444444445,-1.0,1.0,-5.1354073948330345,-4.444444444444445,-5.101203957369723,0.6567595129252778,4,4,0,0,-0.5567526293452829
train,3349,30150,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-2.851723829905192,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-1.7073765047825873
train,3350,30159,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-4.478625774383545,-4.444444444444445,-5.066666666666666,0.622222222222222,3,3,0,0,-1.9739816945511848
train,3351,30168,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-4.258234474394056,-4.444444444444445,-5.066666666666666,0.622222222222222,3,3,0,0,-0.44314549514092505
train,3352,30177,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-1.9341733985477023,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-2.95308954664506
train,3353,30186,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.6666666666666665,2.3333333333333335,-1.0,1.0,-3.5552182462480335,-4.0,-5.223176642159625,1.2231766421596246,2,2,0,0,-1.8523819672409445
train,3354,30195,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-4.38662052154541,-4.222222222222222,-4.988288930468894,0.7660667082466714,3,3,0,0,-1.157347274478525
train,3355,30204,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.6666666666666665,2.3333333333333335,-1.0,1.0,-2.679504050148858,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-1.4504009601660073
train,3356,30213,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-4.378009955088298,-4.444444444444445,-5.066666666666666,0.622222222222222,3,3,0,0,-1.2735027291346341
train,3357,30222,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-2.50618224673801,-4.666666666666667,-6.0,1.3333333333333333,1,1,0,0,-1.2475127845536917
train,3358,30231,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-4.804213788774279,-4.444444444444445,-5.208589932399472,0.7641454879550269,3,3,0,0,-0.7152629017364234
train,3359,30240,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-3.5365217526753745,-4.444444444444445,-5.620539342850596,1.1760948984061523,2,2,0,0,-0.6484529823064804
train,3360,30249,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.7777777777777777,3.2222222222222223,-1.0,1.0,-4.005967511071099,-3.7777777777777777,-5.222222222222222,1.4444444444444442,3,3,0,0,-1.9629063380416483
train,3361,30258,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.5555555555555554,2.4444444444444446,-1.0,1.0,-4.0836690002017555,-4.222222222222222,-5.933428020869932,1.7112057986477096,2,2,0,0,-0.7527200230397284
train,3362,30267,fixed_embb_offload_snapshot,offload,0.3333333333333333,1.0,0.303921568627451,0.20588235294117646,1.0,4.0,-1.0,1.0,-4.266791396670872,-4.222222222222222,-5.149080815100948,0.926858592878726,4,4,0,0,-0.6616761847399175
train,3363,30276,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-4.653648747338189,-4.222222222222222,-5.296457982694828,1.0742357604726047,3,3,0,0,-0.5796452208887786
train,3364,30285,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.0,3.0,-1.0,1.0,-3.7374607721964517,-4.444444444444445,-5.977893734793473,1.5334492903490293,2,2,0,1,-1.874124988913536
train,3365,30294,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-1.911559369828966,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-0.7313409082125872
train,3366,30303,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-2.6995726691351996,-4.666666666666667,-6.0,1.3333333333333333,2,2,0,0,-0.983889196999371
train,3367,30312,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.111111111111111,2.888888888888889,-1.0,1.0,-2.738945802052816,-4.666666666666667,-6.0,1.3333333333333333,2,2,0,0,-2.1356820319779217
train,3368,30321,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-4.173897955152723,-4.444444444444445,-5.5091594735351,1.064715029090655,3,3,0,0,-0.5926294641103595
train,3369,30330,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-2.265327559577094,-4.666666666666667,-6.0,1.3333333333333333,1,1,0,0,-0.9990809680894017
train,3370,30339,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-4.723221672905816,-4.666666666666667,-5.064734119839761,0.39806745317309367,3,3,0,0,-1.1429957919754088
train,3371,30348,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-3.758482721116808,-4.222222222222222,-6.0,1.7777777777777777,2,2,0,0,-1.651092421496287
train,3372,30357,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-4.764267285664876,-4.666666666666667,-5.068422520858787,0.40175585419212034,3,3,0,0,-1.564200594322756
train,3373,30366,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.6666666666666666,4.333333333333333,-1.0,1.0,-4.061240408155653,-4.444444444444445,-4.869757961564093,0.4253135171196487,4,4,0,0,-0.39568768918979913
train,3374,30375,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-2.9452410803900824,-4.0,-6.0,2.0,1,1,0,0,-1.028604940045625
train,3375,30384,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.3333333333333333,4.666666666666667,-1.0,1.0,-3.5709347460005016,-4.444444444444445,-4.718353515219422,0.2739090707749777,4,4,0,1,-1.224902331829071
train,3376,30393,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-4.588488499323527,-4.444444444444445,-5.066666666666666,0.622222222222222,3,3,0,0,-4.24202304542996
train,3377,30402,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.4444444444444444,4.555555555555555,-1.0,1.0,-4.218647135628594,-4.444444444444445,-4.948988203665572,0.5045437592211276,4,4,0,0,-0.5002842771355063
train,3378,30411,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.2222222222222223,3.7777777777777777,-1.0,1.0,-4.625155369440715,-4.666666666666667,-6.0,1.3333333333333333,3,3,0,0,-2.74576866440475
train,3379,30420,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-2.6610648896959095,-4.666666666666667,-6.0,1.3333333333333333,1,1,0,0,-3.830675885081291
train,3380,30429,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-4.238751729329427,-4.0,-5.4114830598932615,1.4114830598932617,2,2,0,0,-1.3753164277877659
train,3381,30438,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-2.772785769568549,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-0.7947443358134478
train,3382,30447,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-4.03692611058553,-3.7777777777777777,-5.277046601158009,1.499268823380231,2,2,0,0,-1.347441580845043
train,3383,30456,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-3.838969283633762,-4.444444444444445,-5.2727098883351315,0.8282654438906862,3,3,0,1,-2.9229115024209023
train,3384,30465,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.0,4.0,-1.0,1.0,-2.6354668935139975,-4.444444444444445,-5.878468339764407,1.4340238953199624,3,3,0,1,-1.5947978049516678
train,3385,30474,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-4.687708669238621,-4.222222222222222,-5.066252020268587,0.8440297980463645,3,3,0,0,-0.7699801097624004
train,3386,30483,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.4444444444444444,4.555555555555555,-1.0,1.0,-4.065992991129558,-4.444444444444445,-4.963200919143031,0.5187564746985857,4,4,0,0,-0.5514639938483015
train,3387,30492,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-2.17313019434611,-4.444444444444445,-6.0,1.5555555555555556,1,1,0,0,-0.5266450371127576
train,3388,30501,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-4.569257100423177,-4.666666666666667,-5.610951992003118,0.944285325336451,3,3,0,0,-0.8979576241690665
train,3389,30510,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.1111111111111112,3.888888888888889,-1.0,1.0,-2.8614952829149036,-4.666666666666667,-5.934184274405597,1.2675176077389296,3,3,0,1,-1.9486777782440186
train,3390,30519,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.2222222222222223,3.7777777777777777,-1.0,1.0,-4.7747082180447045,-4.444444444444445,-5.007611040550822,0.5631665961063775,3,3,0,0,-1.8106751539744437
train,3391,30528,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.111111111111111,2.888888888888889,-1.0,1.0,-3.8199671109517417,-4.0,-6.0,2.0,2,2,0,0,-5.0233001206070185
train,3392,30537,fixed_embb_offload_snapshot,offload,0.4444444444444444,1.0,0.40522875816993464,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-3.5514024098714194,-3.7777777777777777,-5.3202415869895,1.5424638092117218,4,4,0,0,-0.4543039674172178
train,3393,30546,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-4.180705229441325,-4.666666666666667,-5.414337222548767,0.7476705558820995,3,3,0,0,-2.425112644210458
train,3394,30555,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-2.0988459057278104,-4.444444444444445,-6.0,1.5555555555555556,1,1,0,0,-1.306896465132013
train,3395,30564,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-4.030410395728217,-4.222222222222222,-5.222222222222222,0.9999999999999998,3,3,0,0,-0.8499808066990227
train,3396,30573,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.2222222222222223,3.7777777777777777,-1.0,1.0,-3.4918717543284097,-4.444444444444445,-6.0,1.5555555555555556,3,3,0,0,-0.6279794836882502
